日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,板块名称,股票代码
2023-04-04,49.8,50.41,51.15,49.5,46744,235981696.84,3.31,0.98,0.49,8.46,半导体材料,003026
2023-04-03,24.73,25.27,25.5,24.73,29128,73393809.0,3.11,2.22,0.55,1.73,集成电路设计,688173
2023-04-04,25.42,25.45,25.88,25.1,32320,82476541.0,3.09,0.71,0.18,1.92,集成电路设计,688173
2023-04-03,12.5,12.63,12.63,12.41,49384,61950599.0,1.77,1.36,0.17,1.51,印制电路板,603386
2023-04-04,12.56,12.47,12.63,12.4,38638,48233843.0,1.82,-1.27,-0.16,1.18,印制电路板,603386
2023-04-03,27.99,28.35,28.44,27.4,431916,1209233878.0,3.81,3.85,1.05,8.51,集成电路设计,300458
2023-04-04,28.6,32.5,33.88,28.54,1006824,3178321642.41,18.84,14.64,4.15,19.84,集成电路设计,300458
2023-04-03,151.0,163.9,166.66,151.0,204024,3267723317.0,10.62,11.11,16.39,3.31,半导体设备,688012
2023-04-04,161.8,165.8,175.74,161.01,231597,3920204340.0,8.99,1.16,1.9,3.76,半导体设备,688012
2023-04-03,50.33,54.58,54.6,49.87,1339896,7028142062.0,9.44,8.92,4.47,6.85,集成电路制造,688981
2023-04-04,54.25,56.66,57.99,54.01,1674924,9472351941.0,7.29,3.81,2.08,8.56,集成电路制造,688981
2023-04-03,11.6,11.93,12.04,11.51,89339,105478461.0,4.57,2.84,0.33,2.9,印制电路板,688183
2023-04-04,11.95,12.13,12.24,11.92,104083,125693901.0,2.68,1.68,0.2,3.38,印制电路板,688183
2023-04-03,88.88,90.2,91.68,88.13,82989,746064374.0,4.09,3.85,3.34,4.76,集成电路设计,300672
2023-04-04,89.0,101.8,106.12,88.61,195754,1909761272.56,19.41,12.86,11.6,11.23,集成电路设计,300672
2023-04-03,38.68,40.02,40.1,37.68,364257,1425889147.0,6.98,15.4,5.34,14.39,集成电路设计,688110
2023-04-04,39.77,39.59,41.49,38.93,399014,1594776247.0,6.4,-1.07,-0.43,15.76,集成电路设计,688110
2023-04-03,8.87,8.83,8.87,8.78,1037,913448.52,1.02,0.0,0.0,0.57,印制电路板,837821
2023-04-04,8.85,8.87,8.89,8.74,725,642144.04,1.7,0.45,0.04,0.4,印制电路板,837821
2023-04-03,15.92,16.09,16.32,15.88,209486,337674180.0,2.78,1.58,0.25,2.27,集成电路设计,600877
2023-04-04,16.37,16.14,16.4,15.97,267116,432100225.0,2.67,0.31,0.05,2.9,集成电路设计,600877
2023-04-03,18.2,18.34,18.63,18.14,43064,79001840.18,2.69,0.77,0.14,2.02,印制电路板,002552
2023-04-04,18.2,18.43,18.65,18.12,37223,68359378.4,2.89,0.49,0.09,1.75,印制电路板,002552
2023-04-03,7.59,7.67,7.7,7.55,126378,96469056.0,1.99,1.86,0.14,1.27,印制电路板,603328
2023-04-04,7.69,7.64,7.7,7.56,100761,76853453.0,1.83,-0.39,-0.03,1.01,印制电路板,603328
2023-04-03,57.07,58.4,58.47,57.02,63699,368348114.0,2.55,2.76,1.57,1.39,集成电路设计,603160
2023-04-04,58.3,59.8,61.39,58.02,113807,681382131.0,5.77,2.4,1.4,2.48,集成电路设计,603160
2023-04-03,188.88,211.0,217.0,184.0,211966,4155954227.0,17.75,13.47,25.05,8.75,集成电路设计,688256
2023-04-04,206.0,215.51,226.53,202.3,164941,3522533466.0,11.48,2.14,4.51,6.81,集成电路设计,688256
2023-04-03,129.36,131.53,132.6,126.52,484752,6293285636.0,4.98,7.81,9.53,7.31,集成电路设计,603986
2023-04-04,129.55,130.56,133.78,128.7,398455,5232137982.0,3.86,-0.74,-0.97,6.01,集成电路设计,603986
2023-04-03,21.4,22.06,22.1,21.4,397390,869174755.0,3.3,4.06,0.86,5.66,集成电路设计,600171
2023-04-04,22.06,22.3,22.76,21.82,472376,1056560600.0,4.26,1.09,0.24,6.73,集成电路设计,600171
2023-04-03,11.3,11.55,11.6,11.25,94498,108494396.2,3.1,2.21,0.25,1.76,印制电路板,000823
2023-04-04,11.58,11.48,11.62,11.43,90487,104247915.18,1.65,-0.61,-0.07,1.69,印制电路板,000823
2023-04-03,84.48,86.08,86.2,84.48,9845,84459768.0,2.04,1.99,1.68,5.63,集成电路设计,688061
2023-04-04,86.05,86.49,87.6,85.43,13145,113692617.0,2.52,0.48,0.41,7.52,集成电路设计,688061
2023-04-03,82.98,85.64,85.8,82.88,85044,723875625.0,3.52,3.19,2.65,5.49,分立器件,605111
2023-04-04,85.38,85.85,87.15,84.86,96431,831749083.0,2.67,0.25,0.21,6.19,分立器件,605111
2023-04-03,41.1,41.66,41.88,40.85,123973,513567594.0,2.52,1.98,0.81,3.66,集成电路设计,300327
2023-04-04,41.35,41.85,42.66,41.2,133020,558969208.98,3.5,0.46,0.19,3.93,集成电路设计,300327
2023-04-03,2.54,2.54,2.57,2.53,125217,31883334.0,1.59,0.79,0.02,0.3,印制电路板,600601
2023-04-04,2.54,2.56,2.59,2.54,142719,36631544.0,1.97,0.79,0.02,0.34,印制电路板,600601
2023-04-03,71.79,71.75,73.65,69.44,67518,484610849.0,5.97,1.7,1.2,3.61,集成电路设计,688262
2023-04-04,72.7,76.75,78.88,71.02,92891,699084863.0,10.95,6.97,5.0,4.96,集成电路设计,688262
2023-04-03,77.4,84.8,87.27,76.3,435630,3543190872.0,14.22,9.89,7.63,20.57,集成电路设计,688041
2023-04-04,82.2,85.88,90.9,80.8,365990,3127354050.0,11.91,1.27,1.08,17.28,集成电路设计,688041
2023-04-03,85.69,86.0,88.52,85.34,11103,96069117.0,3.69,-0.12,-0.1,2.37,集成电路设计,688601
2023-04-04,86.3,88.08,88.19,85.24,16797,146706927.0,3.43,2.42,2.08,3.58,集成电路设计,688601
2023-04-03,31.92,31.79,32.29,30.95,33419,105608447.0,4.21,-0.03,-0.01,2.36,印制电路板,603186
2023-04-04,31.61,30.44,31.8,30.39,55756,172064192.0,4.44,-4.25,-1.35,3.93,印制电路板,603186
2023-04-03,9.57,9.87,9.9,9.53,230408,225394066.07,3.85,2.81,0.27,3.19,印制电路板,002636
2023-04-04,9.79,9.88,10.14,9.7,221928,219825519.6,4.46,0.1,0.01,3.07,印制电路板,002636
2023-04-03,14.57,14.69,14.72,14.38,171889,250691475.0,2.33,0.82,0.12,3.36,印制电路板,603936
2023-04-04,14.74,14.48,14.77,14.24,217558,316280410.0,3.61,-1.43,-0.21,4.26,印制电路板,603936
2023-04-03,61.14,62.19,62.62,60.46,121207,749022836.0,3.57,2.86,1.73,0.92,集成电路制造,688396
2023-04-04,62.28,62.46,64.15,62.0,155468,981296092.0,3.46,0.43,0.27,1.18,集成电路制造,688396
2023-04-03,187.0,185.77,193.0,184.0,29358,553709581.0,5.08,4.82,8.54,10.01,集成电路设计,688766
2023-04-04,185.56,188.0,192.46,180.66,18144,340966319.0,6.35,1.2,2.23,6.18,集成电路设计,688766
2023-04-03,18.93,19.3,19.5,18.64,708560,1354881040.0,4.66,4.66,0.86,12.76,集成电路设计,300077
2023-04-04,18.91,18.96,19.98,18.9,725535,1400641201.76,5.6,-1.76,-0.34,13.07,集成电路设计,300077
2023-04-03,17.7,18.23,18.38,17.6,279617,505777111.0,4.44,3.76,0.66,2.53,集成电路设计,688728
2023-04-04,18.37,18.05,18.57,17.9,418603,765193548.0,3.68,-0.99,-0.18,3.78,集成电路设计,688728
2023-04-03,10.21,10.32,10.38,10.13,4115,4222605.21,2.44,0.68,0.07,0.33,集成电路封测,430139
2023-04-04,10.2,10.16,10.32,10.13,3597,3667444.01,1.84,-1.55,-0.16,0.29,集成电路封测,430139
2023-04-03,22.21,22.77,22.9,21.98,920954,2073743409.31,4.14,2.57,0.57,6.93,集成电路封测,002156
2023-04-04,22.54,22.95,23.8,22.47,962629,2224366232.74,5.84,0.79,0.18,7.24,集成电路封测,002156
2023-04-03,70.85,72.27,72.3,70.01,79762,567637396.0,3.25,2.71,1.91,3.68,集成电路设计,300613
2023-04-04,72.0,75.26,77.02,71.32,112729,843164312.28,7.89,4.14,2.99,5.2,集成电路设计,300613
2023-04-03,25.67,25.52,25.87,25.4,39361,100672293.0,1.84,-0.31,-0.08,0.47,印制电路板,603228
2023-04-04,25.11,26.42,26.82,25.03,77551,203053099.0,7.01,3.53,0.9,0.92,印制电路板,603228
2023-04-03,119.0,121.2,121.43,118.62,8782,105761994.0,2.38,2.49,2.95,6.88,集成电路设计,688391
2023-04-04,121.22,118.65,121.94,117.6,10214,122114094.0,3.58,-2.1,-2.55,8.01,集成电路设计,688391
2023-04-03,15.19,15.36,15.42,15.16,77536,118909554.0,1.71,1.05,0.16,4.2,分立器件,300831
2023-04-04,15.42,15.05,15.42,14.9,109477,165611610.46,3.39,-2.02,-0.31,5.93,分立器件,300831
2023-04-03,148.48,153.29,154.78,142.0,38011,566642498.0,8.72,4.56,6.68,11.59,集成电路设计,688047
2023-04-04,154.98,157.5,172.0,152.23,48357,777298873.0,12.9,2.75,4.21,14.74,集成电路设计,688047
2023-04-03,15.84,15.98,16.12,15.74,660045,1053275704.08,2.41,1.33,0.21,8.27,分立器件,002079
2023-04-04,15.85,15.87,16.26,15.71,669485,1069480782.89,3.44,-0.69,-0.11,8.39,分立器件,002079
2023-04-03,117.65,118.8,121.58,117.6,9441,112622218.0,3.41,1.71,2.0,0.99,集成电路设计,688798
2023-04-04,118.0,126.56,127.22,116.02,17320,214516428.0,9.43,6.53,7.76,1.82,集成电路设计,688798
2023-04-03,18.6,19.0,19.1,18.4,240664,453410055.0,3.79,2.93,0.54,1.03,印制电路板,600183
2023-04-04,19.01,19.02,19.29,18.8,247731,472170809.0,2.58,0.11,0.02,1.06,印制电路板,600183
2023-04-03,23.63,23.95,24.13,23.38,69614,165502199.0,3.23,3.01,0.7,2.61,半导体材料,688138
2023-04-04,23.86,24.05,25.0,23.73,83422,202893685.0,5.3,0.42,0.1,3.13,半导体材料,688138
2023-04-03,17.9,17.65,18.22,17.01,579643,1012114568.0,6.77,-1.29,-0.23,6.77,印制电路板,300476
2023-04-04,17.72,19.14,19.78,17.54,875208,1630688658.23,12.69,8.44,1.49,10.22,印制电路板,300476
2023-04-03,10.13,10.44,10.48,10.13,844035,873616216.8,3.47,3.37,0.34,2.63,集成电路封测,002185
2023-04-04,10.47,10.5,10.65,10.38,936460,985900681.28,2.59,0.57,0.06,2.92,集成电路封测,002185
2023-04-03,92.5,93.69,94.75,91.01,78025,728404860.89,4.05,1.48,1.37,1.53,印制电路板,002916
2023-04-04,93.79,92.26,94.74,91.5,78645,730297371.01,3.46,-1.53,-1.43,1.54,印制电路板,002916
2023-04-03,118.01,118.45,120.48,117.07,14294,169340469.0,2.9,0.73,0.86,12.32,半导体设备,301369
2023-04-04,118.15,118.6,121.45,116.35,14059,167554491.46,4.31,0.13,0.15,12.12,半导体设备,301369
2023-04-03,12.47,12.57,12.58,12.36,102306,127700661.0,1.78,1.45,0.18,3.72,印制电路板,300903
2023-04-04,12.48,12.38,12.64,12.26,106712,133003053.95,3.02,-1.51,-0.19,3.88,印制电路板,300903
2023-04-03,7.56,7.78,7.8,7.56,426988,329591962.0,3.18,3.05,0.23,4.45,分立器件,600360
2023-04-04,7.76,7.82,7.85,7.68,444510,346088008.0,2.19,0.51,0.04,4.63,分立器件,600360
2023-04-03,24.89,25.54,25.69,24.87,569092,1439854647.0,3.32,3.48,0.86,8.73,集成电路封测,603005
2023-04-04,25.51,25.59,26.28,25.26,644719,1661942279.0,3.99,0.2,0.05,9.89,集成电路封测,603005
2023-04-03,16.61,17.06,17.28,16.61,311083,528746504.31,4.06,3.39,0.56,5.36,集成电路封测,002077
2023-04-04,17.0,17.54,17.87,16.85,428177,747988132.04,5.98,2.81,0.48,7.38,集成电路封测,002077
2023-04-03,50.03,51.99,52.82,50.01,34355,177682089.0,5.63,4.19,2.09,6.95,集成电路设计,688141
2023-04-04,51.79,51.32,53.18,50.5,40352,209409506.0,5.15,-1.29,-0.67,8.16,集成电路设计,688141
2023-04-03,98.4,100.3,105.55,96.66,416776,4201870219.0,9.99,12.68,11.29,10.16,集成电路设计,300223
2023-04-04,100.02,110.24,112.58,100.02,478488,5029786342.41,12.52,9.91,9.94,11.67,集成电路设计,300223
2023-04-03,21.37,22.49,22.88,21.06,1999508,4376435405.17,8.47,4.65,1.0,10.54,印制电路板,002463
2023-04-04,22.2,23.41,24.36,21.2,1837074,4159197425.92,14.05,4.09,0.92,9.69,印制电路板,002463
2023-04-03,10.45,11.22,11.22,10.41,673984,734406486.0,7.76,7.47,0.78,10.66,集成电路设计,300053
2023-04-04,11.13,11.58,11.77,11.0,762320,871437437.44,6.86,3.21,0.36,12.06,集成电路设计,300053
2023-04-03,18.39,18.58,18.99,18.34,109258,203151574.0,3.54,1.14,0.21,2.05,印制电路板,603920
2023-04-04,18.6,18.59,18.8,18.4,101374,188781891.0,2.15,0.05,0.01,1.9,印制电路板,603920
2023-04-03,19.3,18.92,19.88,18.82,586443,1126193879.9,5.86,4.59,0.83,5.44,被动元件,000636
2023-04-04,18.85,18.81,19.04,18.5,300541,563502893.67,2.85,-0.58,-0.11,2.79,被动元件,000636
2023-04-03,6.88,7.03,7.04,6.86,151784,105698511.0,2.61,2.03,0.14,2.69,被动元件,600237
2023-04-04,7.0,6.96,7.05,6.9,133666,93154967.0,2.13,-1.0,-0.07,2.37,被动元件,600237
2023-04-03,105.8,106.1,106.91,104.1,14179,150205310.0,2.66,0.26,0.27,7.89,集成电路封测,688372
2023-04-04,106.7,103.75,108.53,102.01,21210,223189086.0,6.15,-2.21,-2.35,11.81,集成电路封测,688372
2023-04-03,33.44,32.97,34.84,32.55,653972,2183809263.0,7.61,9.53,2.87,3.53,被动元件,300408
2023-04-04,32.01,32.5,32.94,31.93,328225,1062641160.24,3.06,-1.43,-0.47,1.77,被动元件,300408
2023-04-03,66.12,65.88,67.28,64.87,127459,843083484.0,3.68,0.64,0.42,4.04,集成电路设计,688385
2023-04-04,66.43,66.86,68.81,66.0,161485,1089026687.0,4.27,1.49,0.98,5.11,集成电路设计,688385
2023-04-03,59.6,61.29,61.29,57.0,25429,150687583.0,7.24,3.43,2.03,7.83,集成电路设计,688153
2023-04-04,60.55,58.05,61.2,58.0,24926,148246875.0,5.22,-5.29,-3.24,7.68,集成电路设计,688153
2023-04-03,55.5,56.58,56.67,55.48,271562,1526838202.0,2.15,2.41,1.33,2.19,分立器件,600745
2023-04-04,56.67,57.42,58.44,56.18,395041,2268910203.0,3.99,1.48,0.84,3.18,分立器件,600745
2023-04-03,92.0,93.9,94.01,91.81,187524,1748149604.0,2.41,3.07,2.8,1.59,集成电路设计,603501
2023-04-04,94.0,95.58,97.87,93.31,226920,2178888014.0,4.86,1.79,1.68,1.92,集成电路设计,603501
2023-04-03,103.5,109.9,111.6,103.5,14940,162153446.0,7.78,5.6,5.83,3.15,分立器件,688048
2023-04-04,109.69,113.2,117.48,109.56,20415,232723971.0,7.21,3.0,3.3,4.31,分立器件,688048
2023-04-03,12.33,12.43,12.48,12.26,1473,1824922.17,1.79,0.97,0.12,0.38,被动元件,871981
2023-04-04,12.42,12.63,12.9,12.34,2720,3455944.23,4.51,1.61,0.2,0.7,被动元件,871981
2023-04-03,11.18,11.31,11.37,11.14,240596,271470172.11,2.07,1.8,0.2,4.13,印制电路板,002579
2023-04-04,11.38,11.05,11.38,11.05,261191,292082095.2,2.92,-2.3,-0.26,4.49,印制电路板,002579
2023-04-03,7.63,7.59,7.82,7.59,108496,83364078.07,3.0,-1.04,-0.08,4.46,被动元件,002199
2023-04-04,7.63,7.24,7.63,7.2,82999,60940148.27,5.67,-4.61,-0.35,3.41,被动元件,002199
2023-04-03,101.0,104.21,108.0,99.2,161702,1670773407.0,9.08,7.54,7.31,7.77,集成电路设计,688521
2023-04-04,101.6,110.8,116.88,101.55,175612,1932184121.0,14.71,6.32,6.59,8.44,集成电路设计,688521
2023-04-03,26.84,27.97,28.99,26.78,91725,258728692.0,8.28,4.84,1.29,3.33,被动元件,603738
2023-04-04,27.89,28.15,28.56,27.68,65081,182850873.0,3.15,0.64,0.18,2.36,被动元件,603738
2023-04-03,17.95,18.19,18.26,17.75,324675,586793271.0,2.86,1.9,0.34,5.56,集成电路制造,300456
2023-04-04,18.08,18.38,18.55,18.02,408776,748072113.81,2.91,1.04,0.19,7.0,集成电路制造,300456
2023-04-03,112.79,116.18,116.35,112.0,567892,6537898869.13,3.91,4.54,5.05,6.68,集成电路设计,002049
2023-04-04,116.0,115.44,119.97,114.09,622306,7263224370.83,5.06,-0.64,-0.74,7.32,集成电路设计,002049
2023-04-03,9.24,9.16,9.24,9.09,1122,1023698.36,1.63,-0.65,-0.06,0.48,被动元件,831641
2023-04-04,9.21,9.13,9.21,9.09,1695,1547616.98,1.31,-0.33,-0.03,0.72,被动元件,831641
2023-04-03,146.05,145.25,149.8,144.8,25457,373392720.0,3.42,-0.52,-0.76,1.13,被动元件,600563
2023-04-04,145.26,136.8,145.5,134.48,50077,683588890.0,7.59,-5.82,-8.45,2.23,被动元件,600563
2023-04-03,35.0,35.4,36.1,34.52,78190,276791038.98,4.51,1.14,0.4,2.94,印制电路板,002913
2023-04-04,36.35,35.57,36.88,35.01,68590,246893423.55,5.28,0.48,0.17,2.58,印制电路板,002913
2023-04-03,73.88,75.5,75.65,72.7,81142,604056847.0,3.98,1.77,1.31,4.27,集成电路设计,688107
2023-04-04,75.0,76.39,79.16,74.32,91262,703733208.0,6.41,1.18,0.89,4.8,集成电路设计,688107
2023-04-03,1.1,1.11,1.2,1.09,268317,30029512.07,9.57,-3.48,-0.04,3.19,被动元件,000806
2023-04-04,1.09,1.13,1.15,1.08,143032,15921117.0,6.31,1.8,0.02,1.7,被动元件,000806
2023-04-03,89.68,95.71,96.88,89.68,27475,257719612.0,8.03,6.77,6.07,4.44,集成电路设计,688270
2023-04-04,95.23,95.4,99.58,95.14,22969,222833876.0,4.64,-0.32,-0.31,3.71,集成电路设计,688270
2023-04-03,229.0,228.72,232.0,220.12,30191,685455708.0,5.27,1.44,3.24,16.57,集成电路设计,688515
2023-04-04,224.66,221.6,230.0,218.5,23929,535971835.0,5.03,-3.11,-7.12,13.13,集成电路设计,688515
2023-04-03,6.92,7.0,7.05,6.88,87998,61428106.52,2.46,1.16,0.08,2.55,汽车服务Ⅲ,000996
2023-04-04,7.01,6.91,7.02,6.86,70629,48928324.2,2.29,-1.29,-0.09,2.05,汽车服务Ⅲ,000996
2023-04-03,11.92,12.09,12.15,11.85,35018,42054318.0,2.51,1.17,0.14,0.73,汽车服务Ⅲ,300825
2023-04-04,12.09,11.82,12.19,11.78,37034,44023040.56,3.39,-2.23,-0.27,0.77,汽车服务Ⅲ,300825
2023-04-03,1.06,1.06,1.07,1.06,295103,31370499.0,0.94,0.0,0.0,0.29,汽车服务Ⅲ,601258
2023-04-04,1.06,1.06,1.07,1.05,791971,83813467.0,1.89,0.0,0.0,0.77,汽车服务Ⅲ,601258
2023-04-03,4.54,4.52,4.55,4.46,55648,25056825.8,1.99,-0.22,-0.01,1.09,汽车服务Ⅲ,000757
2023-04-04,4.52,4.47,4.53,4.45,52881,23606942.0,1.77,-1.11,-0.05,1.03,汽车服务Ⅲ,000757
2023-04-03,2.2,2.19,2.21,2.18,406950,89155119.0,1.37,0.0,0.0,0.5,汽车服务Ⅲ,600297
2023-04-04,2.19,2.16,2.2,2.16,346525,75317207.0,1.83,-1.37,-0.03,0.43,汽车服务Ⅲ,600297
2023-04-03,1.85,1.86,1.86,1.84,60250,11118857.0,1.08,0.54,0.01,0.31,汽车服务Ⅲ,600653
2023-04-04,1.85,1.84,1.86,1.83,75637,13915906.0,1.61,-1.08,-0.02,0.39,汽车服务Ⅲ,600653
2023-04-03,2.96,2.92,2.96,2.88,3937,1140782.27,2.7,-1.35,-0.04,0.41,汽车服务,838030
2023-04-04,2.94,2.92,2.94,2.89,559,162322.67,1.71,0.0,0.0,0.06,汽车服务,838030
2023-04-03,8.14,8.21,8.26,8.13,15670,12863681.0,1.58,0.0,0.0,0.4,汽车服务,600822
2023-04-04,8.25,8.1,8.25,8.07,15615,12707883.0,2.19,-1.34,-0.11,0.39,汽车服务,600822
2023-04-03,4.61,4.65,4.66,4.53,141774,65417936.0,2.85,1.97,0.09,1.76,汽车服务Ⅲ,600386
2023-04-04,4.63,4.61,4.65,4.55,126925,58371288.0,2.15,-0.86,-0.04,1.57,汽车服务Ⅲ,600386
2023-04-03,13.45,13.44,13.54,13.33,35026,46974824.79,1.56,-0.15,-0.02,1.65,汽车服务,002758
2023-04-04,13.41,13.15,13.42,13.12,46897,61951563.06,2.23,-2.16,-0.29,2.21,汽车服务,002758
2023-04-03,5.66,5.72,5.76,5.63,91288,52038371.0,2.29,0.7,0.04,1.19,汽车服务,301215
2023-04-04,5.71,5.85,5.85,5.66,199835,115473495.38,3.32,2.27,0.13,2.6,汽车服务,301215
2023-04-03,9.21,9.26,9.31,9.1,253310,233249090.0,2.22,-1.91,-0.18,1.74,汽车服务Ⅲ,600335
2023-04-04,9.24,9.51,9.8,9.16,327212,309419578.0,6.91,2.7,0.25,2.25,汽车服务Ⅲ,600335
2023-04-03,18.2,18.34,18.46,18.12,39670,72643923.4,1.86,0.44,0.08,1.01,汽车服务Ⅲ,000025
2023-04-04,18.29,18.06,18.31,17.93,51671,93290926.76,2.07,-1.53,-0.28,1.32,汽车服务Ⅲ,000025
2023-04-03,24.57,24.19,24.78,24.14,67417,164631673.0,2.61,-1.43,-0.35,0.69,汽车服务Ⅲ,601965
2023-04-04,24.24,25.19,25.29,24.0,91239,225257168.0,5.33,4.13,1.0,0.93,汽车服务Ⅲ,601965
2023-04-03,47.8,48.61,49.0,47.7,58122,281438483.0,2.72,1.82,0.87,2.75,轨交设备,688187
2023-04-04,48.7,47.83,48.7,47.16,61971,296776494.0,3.17,-1.6,-0.78,2.93,轨交设备,688187
2023-04-03,24.01,24.1,24.55,23.71,26203,63032623.0,3.44,-1.31,-0.32,1.99,轨交设备,688569
2023-04-04,24.2,25.48,25.54,24.08,54780,136928147.0,6.06,5.73,1.38,4.16,轨交设备,688569
2023-04-03,126.99,124.52,127.27,121.0,10954,136095116.0,4.91,-2.57,-3.29,6.6,其他交运设备,301322
2023-04-04,123.87,121.0,123.87,120.3,8718,106005563.61,2.87,-2.83,-3.52,5.26,其他交运设备,301322
2023-04-03,18.92,19.17,19.19,18.86,5396,10288905.0,1.75,1.75,0.33,2.11,轨交设备,300960
2023-04-04,19.36,18.69,19.36,18.66,5835,11016039.84,3.65,-2.5,-0.48,2.28,轨交设备,300960
2023-04-03,18.46,18.36,18.55,18.18,6987,12842648.0,2.03,0.88,0.16,1.07,轨交设备,688367
2023-04-04,18.35,18.14,18.46,18.05,6588,11976592.0,2.23,-1.2,-0.22,1.01,轨交设备,688367
2023-04-03,6.3,6.38,6.38,6.24,81319,51317748.0,2.22,1.27,0.08,1.62,轨交设备,300011
2023-04-04,6.35,6.16,6.35,6.11,131667,81741749.0,3.76,-3.45,-0.22,2.63,轨交设备,300011
2023-04-03,23.31,23.6,23.85,23.27,19878,46817295.0,2.49,1.51,0.35,1.06,轨交设备,688015
2023-04-04,23.78,23.39,23.88,23.14,23412,54684132.0,3.14,-0.89,-0.21,1.25,轨交设备,688015
2023-04-03,23.6,23.52,23.73,23.39,5308,12482488.0,1.44,-0.13,-0.03,1.65,轨交设备,300906
2023-04-04,23.79,23.77,23.95,23.62,10254,24401040.0,1.4,1.06,0.25,3.18,轨交设备,300906
2023-04-03,22.41,22.54,22.54,22.31,3652,8185762.0,1.03,0.71,0.16,1.17,轨交设备,300923
2023-04-04,22.88,22.35,22.89,22.25,5147,11585795.0,2.84,-0.84,-0.19,1.65,轨交设备,300923
2023-04-03,21.0,21.15,21.26,20.85,8813,18564721.0,1.96,0.86,0.18,2.94,轨交设备,301016
2023-04-04,21.12,20.52,21.12,20.42,15582,32203654.38,3.31,-2.98,-0.63,5.19,轨交设备,301016
2023-04-03,6.16,6.36,6.4,6.16,1673788,1059309147.0,3.92,3.92,0.24,0.69,轨交设备,601766
2023-04-04,6.38,6.73,6.8,6.36,2893230,1910733999.0,6.92,5.82,0.37,1.19,轨交设备,601766
2023-04-03,18.02,18.2,18.2,17.96,21010,37993247.0,1.33,0.78,0.14,2.39,轨交设备,002972
2023-04-04,18.13,18.11,18.25,17.95,17378,31449409.0,1.65,-0.49,-0.09,1.98,轨交设备,002972
2023-04-03,8.8,9.01,9.06,8.78,37779,33848406.0,3.17,1.92,0.17,4.23,轨交设备,688285
2023-04-04,8.99,9.12,9.24,8.9,50063,45463598.0,3.77,1.22,0.11,5.6,轨交设备,688285
2023-04-03,22.32,21.92,22.41,21.59,32160,70440401.0,3.67,-1.79,-0.4,3.55,轨交设备,300594
2023-04-04,21.92,21.99,22.18,21.44,24868,54252961.0,3.38,0.32,0.07,2.75,轨交设备,300594
2023-04-03,12.91,12.77,13.2,12.74,12090,15511921.0,3.56,-1.24,-0.16,0.5,轨交设备,603500
2023-04-04,12.8,12.54,12.82,12.45,13634,17160797.0,2.9,-1.8,-0.23,0.56,轨交设备,603500
2023-04-03,8.77,8.98,9.04,8.75,229615,205342183.0,3.3,2.28,0.2,4.19,轨交设备,000925
2023-04-04,9.06,8.93,9.2,8.83,329366,297108361.8,4.12,-0.56,-0.05,6.02,轨交设备,000925
2023-04-03,23.39,23.71,24.2,22.96,27725,65302165.0,5.29,1.11,0.26,4.27,其他交运设备,300994
2023-04-04,23.8,22.89,23.88,22.75,22131,50971601.62,4.77,-3.46,-0.82,3.41,其他交运设备,300994
2023-04-03,71.24,68.99,71.3,67.48,56034,386368516.0,5.36,-3.28,-2.34,3.83,其他交运设备,603529
2023-04-04,68.21,66.96,68.9,64.65,66103,438356105.0,6.16,-2.94,-2.03,4.52,其他交运设备,603529
2023-04-03,8.74,8.79,8.82,8.74,10723,9416439.0,0.91,-0.11,-0.01,0.36,其他交运设备,600679
2023-04-04,8.81,8.68,8.82,8.65,10828,9426788.0,1.93,-1.25,-0.11,0.37,其他交运设备,600679
2023-04-03,4.57,4.54,4.57,4.5,27949,12653900.0,1.56,0.89,0.04,0.33,轨交设备,603111
2023-04-04,4.54,4.47,4.54,4.46,31104,13961791.0,1.76,-1.54,-0.07,0.37,轨交设备,603111
2023-04-03,52.0,52.15,52.48,51.92,14296,74552497.0,1.08,0.31,0.16,5.97,其他交运设备,301345
2023-04-04,52.02,50.78,52.15,50.63,21381,109394601.66,2.91,-2.63,-1.37,8.92,其他交运设备,301345
2023-04-03,3.78,3.82,3.84,3.75,129820,49289580.56,2.38,1.06,0.04,0.81,轨交设备,000976
2023-04-04,3.83,3.77,3.83,3.75,119851,45269780.79,2.09,-1.31,-0.05,0.75,轨交设备,000976
2023-04-03,3.78,3.8,3.82,3.76,134732,51068668.0,1.59,0.53,0.02,1.12,轨交设备,600495
2023-04-04,3.81,3.85,3.88,3.76,195243,74922663.0,3.16,1.32,0.05,1.62,轨交设备,600495
2023-04-03,3.81,3.79,3.82,3.77,87332,33104547.0,1.31,-0.52,-0.02,0.19,其他交运设备,601777
2023-04-04,3.76,3.68,3.79,3.68,140577,52263972.0,2.9,-2.9,-0.11,0.31,其他交运设备,601777
2023-04-03,9.51,9.62,9.75,9.5,190693,183735089.0,2.63,1.26,0.12,0.86,轨交设备,600528
2023-04-04,9.62,10.21,10.3,9.61,423937,426080445.0,7.17,6.13,0.59,1.91,轨交设备,600528
2023-04-03,9.64,9.65,9.68,9.59,23784,22923800.0,0.93,0.1,0.01,2.87,轨交设备,688459
2023-04-04,9.63,9.78,9.89,9.54,54286,52818758.0,3.63,1.35,0.13,6.55,轨交设备,688459
