日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,板块名称,股票代码
2023-04-10,11.67,11.57,11.68,11.48,38634,44652110.0,1.71,-0.86,-0.1,1.16,其他农产品加工,002661
2023-04-03,5.58,5.8,5.9,5.55,381578,220212354.55,6.22,3.02,0.17,5.74,饲料,002548
2023-04-04,5.79,5.89,6.08,5.76,633557,377981959.94,5.52,1.55,0.09,9.53,饲料,002548
2023-04-06,5.98,5.95,6.0,5.85,344466,204584476.29,2.55,1.02,0.06,5.18,饲料,002548
2023-04-07,5.9,5.79,5.95,5.76,293140,170989590.23,3.19,-2.69,-0.16,4.41,饲料,002548
2023-04-10,5.78,5.55,5.78,5.53,451219,252936062.58,4.32,-4.15,-0.24,6.79,饲料,002548
2023-04-03,18.46,18.02,18.65,17.8,64299,116067283.0,4.61,-2.33,-0.43,1.51,其他农产品加工,300138
2023-04-04,18.1,18.14,18.4,18.01,54541,99000670.0,2.16,0.67,0.12,1.28,其他农产品加工,300138
2023-04-06,18.2,18.16,18.22,17.99,32014,57923542.0,1.27,0.11,0.02,0.75,其他农产品加工,300138
2023-04-07,18.15,18.5,18.56,18.09,42625,78363997.0,2.59,1.87,0.34,1.0,其他农产品加工,300138
2023-04-10,18.5,18.17,18.65,18.06,30077,55003256.5,3.19,-1.78,-0.33,0.7,其他农产品加工,300138
2023-04-03,13.11,13.89,13.97,13.07,1164639,1591800188.82,6.8,4.99,0.66,2.59,饲料,000876
2023-04-04,13.99,14.15,14.49,13.91,883186,1256278844.26,4.18,1.87,0.26,1.96,饲料,000876
2023-04-06,14.35,14.21,14.39,13.91,482769,681449509.83,3.39,0.42,0.06,1.07,饲料,000876
2023-04-07,14.2,14.1,14.25,13.93,321853,453680364.68,2.25,-0.77,-0.11,0.71,饲料,000876
2023-04-10,14.1,13.97,14.29,13.9,371435,521427471.43,2.77,-0.92,-0.13,0.83,饲料,000876
2023-04-03,3.42,3.4,3.45,3.38,5449,1857234.64,2.03,-1.16,-0.04,1.24,其他农产品加工,839371
2023-04-04,3.4,3.36,3.4,3.34,3827,1287222.12,1.76,-1.18,-0.04,0.87,其他农产品加工,839371
2023-04-06,3.33,3.32,3.36,3.28,6236,2068757.07,2.38,-1.19,-0.04,1.42,其他农产品加工,839371
2023-04-07,3.31,3.34,3.36,3.31,4005,1336431.19,1.51,0.6,0.02,0.91,其他农产品加工,839371
2023-04-10,3.36,3.35,3.37,3.33,3469,1164096.02,1.2,0.3,0.01,0.79,其他农产品加工,839371
2023-04-03,5.82,6.07,6.13,5.75,218597,131474899.81,6.54,4.48,0.26,1.99,其他农产品加工,002481
2023-04-04,6.07,6.12,6.2,6.03,151346,92299209.34,2.8,0.82,0.05,1.38,其他农产品加工,002481
2023-04-06,6.1,5.94,6.11,5.92,126834,75864115.02,3.1,-2.94,-0.18,1.15,其他农产品加工,002481
2023-04-07,5.95,5.94,5.97,5.9,57914,34380004.0,1.18,0.0,0.0,0.53,其他农产品加工,002481
2023-04-10,5.93,5.77,5.96,5.76,101225,59034854.0,3.37,-2.86,-0.17,0.92,其他农产品加工,002481
2023-04-03,16.53,16.63,16.69,16.53,11297,18771423.0,0.97,0.6,0.1,2.75,粮油加工,603182
2023-04-04,16.59,16.87,16.95,16.52,19933,33471667.0,2.59,1.44,0.24,4.85,粮油加工,603182
2023-04-06,16.71,16.43,16.8,16.3,16630,27492536.0,2.96,-2.61,-0.44,4.04,粮油加工,603182
2023-04-07,16.45,16.51,16.62,16.43,9859,16296200.0,1.16,0.49,0.08,2.4,粮油加工,603182
2023-04-10,16.54,16.28,16.56,16.21,12176,19910250.0,2.12,-1.39,-0.23,2.96,粮油加工,603182
2023-04-03,6.7,6.66,6.74,6.63,54615,36416901.8,1.64,-0.89,-0.06,1.58,饲料,002696
2023-04-04,6.64,6.58,6.7,6.55,54873,36301035.8,2.25,-1.2,-0.08,1.59,饲料,002696
2023-04-06,6.55,6.46,6.56,6.42,58576,37941423.9,2.13,-1.82,-0.12,1.69,饲料,002696
2023-04-07,6.45,6.53,6.55,6.42,44187,28698240.0,2.01,1.08,0.07,1.28,饲料,002696
2023-04-10,6.51,6.33,6.52,6.3,60849,38746115.0,3.37,-3.06,-0.2,1.76,饲料,002696
2023-04-03,23.58,23.95,24.15,23.58,33450,80055124.86,2.4,1.01,0.24,1.14,饲料,002891
2023-04-04,24.0,23.64,24.33,23.59,40368,96327069.01,3.09,-1.29,-0.31,1.37,饲料,002891
2023-04-06,23.66,23.5,23.78,23.28,26453,62106469.9,2.12,-0.59,-0.14,0.9,饲料,002891
2023-04-07,23.59,23.53,23.75,23.36,22613,53243899.4,1.66,0.13,0.03,0.77,饲料,002891
2023-04-10,23.53,23.0,23.53,22.91,34453,79416859.55,2.63,-2.25,-0.53,1.17,饲料,002891
2023-04-03,6.52,6.61,6.66,6.51,74529,49186640.0,2.3,1.23,0.08,1.7,果蔬加工,603336
2023-04-04,6.61,6.55,6.64,6.52,55216,36252044.0,1.82,-0.91,-0.06,1.26,果蔬加工,603336
2023-04-06,6.55,6.46,6.55,6.42,45356,29300285.0,1.98,-1.37,-0.09,1.03,果蔬加工,603336
2023-04-07,6.47,6.51,6.52,6.4,33247,21538995.0,1.86,0.77,0.05,0.76,果蔬加工,603336
2023-04-10,6.51,6.36,6.52,6.32,75545,48243628.0,3.07,-2.3,-0.15,1.72,果蔬加工,603336
2023-04-03,8.49,8.52,8.55,8.47,109415,93229697.71,0.94,0.47,0.04,0.59,其他农产品加工,000930
2023-04-04,8.53,8.51,8.56,8.46,122806,104511866.32,1.17,-0.12,-0.01,0.66,其他农产品加工,000930
2023-04-06,8.5,8.46,8.58,8.45,98811,83873908.92,1.53,-0.59,-0.05,0.53,其他农产品加工,000930
2023-04-07,8.49,8.53,8.56,8.46,87540,74640156.32,1.18,0.83,0.07,0.47,其他农产品加工,000930
2023-04-10,8.54,8.46,8.54,8.45,95479,81057759.0,1.06,-0.82,-0.07,0.51,其他农产品加工,000930
2023-04-03,11.9,12.17,12.23,11.86,89841,108853633.0,3.1,2.01,0.24,0.98,饲料,603609
2023-04-04,12.16,12.33,12.59,12.07,94546,116853408.0,4.27,1.31,0.16,1.03,饲料,603609
2023-04-06,12.6,12.49,12.95,12.34,100180,126243484.0,4.95,1.3,0.16,1.09,饲料,603609
2023-04-07,12.58,12.61,12.74,12.35,85189,107242374.0,3.12,0.96,0.12,0.93,饲料,603609
2023-04-10,12.62,12.38,12.62,12.18,75214,93151196.0,3.49,-1.82,-0.23,0.82,饲料,603609
2023-04-03,16.14,16.21,16.37,16.01,48533,78798203.0,2.23,0.37,0.06,1.11,饲料,603668
2023-04-04,16.29,16.12,16.48,16.05,68539,111375376.0,2.65,-0.56,-0.09,1.57,饲料,603668
2023-04-06,16.11,15.86,16.11,15.79,58415,92821332.0,1.99,-1.61,-0.26,1.34,饲料,603668
2023-04-07,15.86,15.8,15.91,15.69,105036,165849748.0,1.39,-0.38,-0.06,2.41,饲料,603668
2023-04-10,15.71,15.77,15.88,15.68,49919,78638178.0,1.27,-0.19,-0.03,1.14,饲料,603668
2023-04-03,12.18,11.86,12.2,11.76,55463,66159610.94,3.63,-2.15,-0.26,1.9,粮油加工,002852
2023-04-04,11.84,11.66,12.01,11.53,54293,63654903.16,4.05,-1.69,-0.2,1.86,粮油加工,002852
2023-04-06,11.66,11.32,11.66,11.26,49493,56439463.44,3.43,-2.92,-0.34,1.7,粮油加工,002852
2023-04-07,11.38,11.35,11.5,11.25,44963,51070954.91,2.21,0.27,0.03,1.54,粮油加工,002852
2023-04-10,11.35,11.21,11.41,11.15,43933,49263561.68,2.29,-1.23,-0.14,1.5,粮油加工,002852
2023-04-03,9.39,9.34,9.73,9.23,345967,324661439.76,5.42,1.19,0.11,10.68,其他农产品加工,000911
2023-04-04,9.29,9.21,9.58,9.1,200191,185770569.0,5.14,-1.39,-0.13,6.18,其他农产品加工,000911
2023-04-06,9.48,9.66,9.92,9.45,334607,323271314.46,5.1,4.89,0.45,10.32,其他农产品加工,000911
2023-04-07,10.25,10.63,10.63,10.0,377784,393114891.6,6.52,10.04,0.97,11.66,其他农产品加工,000911
2023-04-10,10.66,10.2,10.82,10.16,368541,383133420.42,6.21,-4.05,-0.43,11.37,其他农产品加工,000911
2023-04-03,7.77,7.8,7.85,7.77,48927,38177490.08,1.03,0.13,0.01,1.18,粮油加工,000019
2023-04-04,7.78,7.78,7.88,7.73,55361,43149955.4,1.92,-0.26,-0.02,1.33,粮油加工,000019
2023-04-06,7.81,7.71,7.82,7.71,42643,33044131.6,1.41,-0.9,-0.07,1.02,粮油加工,000019
2023-04-07,7.71,7.83,7.85,7.7,62689,48954098.9,1.95,1.56,0.12,1.51,粮油加工,000019
2023-04-10,7.81,7.68,7.82,7.67,51599,39860142.8,1.92,-1.92,-0.15,1.24,粮油加工,000019
2023-04-03,17.64,17.75,17.83,17.21,33421,58554105.0,3.48,-0.39,-0.07,2.5,其他农产品加工,300268
2023-04-04,17.66,17.61,17.91,17.36,27445,48224812.0,3.1,-0.79,-0.14,2.05,其他农产品加工,300268
2023-04-06,18.28,18.32,19.23,18.26,95089,176987406.0,5.51,4.03,0.71,7.12,其他农产品加工,300268
2023-04-10,18.6,19.35,20.9,18.22,120475,230537147.5,14.63,5.62,1.03,9.02,其他农产品加工,300268
2023-04-03,43.0,43.05,43.33,42.8,69635,299881781.0,1.23,-0.12,-0.05,1.28,粮油加工,300999
2023-04-04,43.05,43.03,43.4,42.87,66734,287351912.0,1.23,-0.05,-0.02,1.23,粮油加工,300999
2023-04-06,42.77,42.86,43.02,42.63,45920,196357947.0,0.91,-0.4,-0.17,0.85,粮油加工,300999
2023-04-07,42.61,43.05,43.2,42.61,42226,181612761.0,1.38,0.44,0.19,0.78,粮油加工,300999
2023-04-10,43.0,43.38,43.86,42.75,73498,317731191.71,2.58,0.77,0.33,1.35,粮油加工,300999
2023-04-03,7.79,7.89,7.91,7.75,495859,390392296.24,2.05,1.02,0.08,1.51,饲料,002385
2023-04-04,7.88,7.87,8.01,7.84,589492,467342134.46,2.15,-0.25,-0.02,1.79,饲料,002385
2023-04-06,7.9,7.78,7.9,7.75,363874,283709318.71,1.91,-1.14,-0.09,1.1,饲料,002385
2023-04-07,7.76,7.77,7.84,7.75,302839,235675907.98,1.16,-0.13,-0.01,0.92,饲料,002385
2023-04-10,7.75,7.7,7.77,7.66,328534,252970997.59,1.42,-0.9,-0.07,1.0,饲料,002385
2023-04-03,17.73,17.88,17.88,17.65,44445,78955465.06,1.29,0.28,0.05,3.54,其他农产品加工,001338
2023-04-04,17.76,17.79,18.07,17.65,65096,116298752.07,2.35,-0.5,-0.09,5.19,其他农产品加工,001338
2023-04-06,17.82,17.41,17.88,17.37,61610,108239933.35,2.87,-2.14,-0.38,4.91,其他农产品加工,001338
2023-04-07,17.36,17.77,17.82,17.28,66872,118145718.38,3.1,2.07,0.36,5.33,其他农产品加工,001338
2023-04-10,17.68,17.42,17.78,17.28,61375,107357866.93,2.81,-1.97,-0.35,4.89,其他农产品加工,001338
2023-04-03,5.67,5.65,5.74,5.5,111982,63311955.93,4.29,0.89,0.05,4.2,饲料,000702
2023-04-04,5.64,5.68,5.82,5.61,114706,65476121.0,3.72,0.53,0.03,4.3,饲料,000702
2023-04-06,5.67,5.54,5.72,5.53,65050,36373577.0,3.35,-2.46,-0.14,2.44,饲料,000702
2023-04-07,5.56,5.45,5.56,5.43,52497,28702072.5,2.35,-1.62,-0.09,1.97,饲料,000702
2023-04-10,5.45,5.28,5.47,5.25,73664,39271455.0,4.04,-3.12,-0.17,2.76,饲料,000702
2023-04-03,23.2,24.42,24.81,22.82,149015,360223574.27,8.59,5.44,1.26,2.85,饲料,000048
2023-04-04,24.16,24.81,25.65,24.04,114804,287665611.06,6.59,1.6,0.39,2.19,饲料,000048
2023-04-06,24.66,24.8,25.41,24.3,79233,196638477.01,4.47,-0.04,-0.01,1.51,饲料,000048
2023-04-07,24.98,25.43,25.77,24.77,72578,183525990.27,4.03,2.54,0.63,1.39,饲料,000048
2023-04-10,25.35,25.0,25.81,24.8,64433,162782019.01,3.97,-1.69,-0.43,1.23,饲料,000048
2023-04-03,9.22,9.7,9.78,9.21,1258330,1205879943.48,6.4,8.87,0.79,9.29,饲料,002100
2023-04-04,9.73,10.05,10.33,9.69,1107100,1116006216.14,6.6,3.61,0.35,8.17,饲料,002100
2023-04-06,10.05,10.17,10.3,9.84,661957,668227716.38,4.58,1.19,0.12,4.89,饲料,002100
2023-04-07,10.15,9.89,10.15,9.87,347247,345675734.69,2.75,-2.75,-0.28,2.56,饲料,002100
2023-04-10,9.84,9.76,10.11,9.75,354950,351492804.34,3.64,-1.31,-0.13,2.62,饲料,002100
2023-04-03,8.05,8.7,8.83,8.05,1063383,914401420.45,9.56,6.62,0.54,8.78,饲料,002567
2023-04-04,8.68,8.96,9.31,8.6,958897,865387899.5,8.16,2.99,0.26,7.92,饲料,002567
2023-04-06,8.94,9.05,9.2,8.89,583028,525716651.33,3.46,1.0,0.09,4.81,饲料,002567
2023-04-07,8.88,8.75,9.12,8.74,361444,319597900.37,4.2,-3.31,-0.3,2.98,饲料,002567
2023-04-10,8.75,8.54,8.95,8.45,583265,508102222.12,5.71,-2.4,-0.21,4.82,饲料,002567
2023-04-03,25.5,25.71,25.79,25.24,7628,19496083.42,2.17,1.3,0.33,1.52,其他农产品加工,003030
2023-04-04,25.8,25.42,25.85,25.27,6307,16040700.45,2.26,-1.13,-0.29,1.25,其他农产品加工,003030
2023-04-06,25.41,24.93,25.42,24.8,6987,17481520.68,2.44,-1.93,-0.49,1.39,其他农产品加工,003030
2023-04-07,24.99,25.15,25.15,24.81,3989,9993321.96,1.36,0.88,0.22,0.79,其他农产品加工,003030
2023-04-10,25.15,24.66,25.16,24.66,6887,17071671.66,1.99,-1.95,-0.49,1.37,其他农产品加工,003030
2023-04-03,12.4,12.78,12.9,12.4,319717,407365963.0,3.98,1.75,0.22,4.4,饲料,603363
2023-04-04,12.81,12.76,13.22,12.7,381253,493928045.0,4.07,-0.16,-0.02,5.25,饲料,603363
2023-04-06,12.75,12.45,12.99,12.4,264342,332297041.0,4.62,-2.43,-0.31,3.64,饲料,603363
2023-04-07,12.42,12.32,12.42,12.26,152399,188045565.0,1.29,-1.04,-0.13,2.1,饲料,603363
2023-04-10,12.28,12.21,12.38,12.15,122923,150398074.0,1.87,-0.89,-0.11,1.69,饲料,603363
2023-04-03,33.25,33.28,33.48,33.01,17305,57483327.0,1.4,-0.63,-0.21,0.63,其他化学原料,603938
2023-04-04,33.5,32.66,33.5,32.55,19802,65107770.0,2.85,-1.86,-0.62,0.72,其他化学原料,603938
2023-04-06,32.7,34.1,34.35,32.5,35087,118319158.0,5.66,4.41,1.44,1.28,其他化学原料,603938
2023-04-07,34.1,34.48,34.8,34.0,29601,101766484.0,2.35,1.11,0.38,1.08,其他化学原料,603938
2023-04-10,34.15,34.75,34.97,34.15,22356,77492252.0,2.38,0.78,0.27,0.82,其他化学原料,603938
2023-04-03,33.8,36.57,36.9,33.8,274514,995953640.36,9.24,9.0,3.02,4.06,氯碱,000818
2023-04-04,36.3,37.71,38.0,36.2,238097,890105392.01,4.92,3.12,1.14,3.52,氯碱,000818
2023-04-06,37.5,37.78,38.35,37.06,155962,588507378.41,3.42,0.19,0.07,2.31,氯碱,000818
2023-04-07,38.21,38.01,38.96,37.93,145939,561754138.1,2.73,0.61,0.23,2.16,氯碱,000818
2023-04-10,38.17,37.56,38.95,37.48,131407,502674829.08,3.87,-1.18,-0.45,1.94,氯碱,000818
2023-04-03,30.1,30.31,30.4,30.02,4027,12146861.0,1.26,0.7,0.21,0.95,无机盐,003017
2023-04-04,30.63,29.81,30.65,29.81,7741,23351379.86,2.77,-1.65,-0.5,1.83,无机盐,003017
2023-04-06,29.87,29.35,30.04,29.21,5698,16814816.0,2.78,-1.54,-0.46,1.34,无机盐,003017
2023-04-07,29.38,29.5,29.66,29.3,4469,13187990.0,1.23,0.51,0.15,1.05,无机盐,003017
2023-04-10,29.62,29.03,29.62,28.96,6987,20431784.0,2.24,-1.59,-0.47,1.65,无机盐,003017
2023-04-03,10.0,10.1,10.1,10.0,32975,33212413.0,1.0,1.1,0.11,0.44,氯碱,600618
2023-04-04,10.12,10.07,10.12,10.02,26947,27111582.0,0.99,-0.3,-0.03,0.36,氯碱,600618
2023-04-06,10.06,9.93,10.06,9.92,29568,29439740.0,1.39,-1.39,-0.14,0.39,氯碱,600618
2023-04-07,9.93,10.02,10.02,9.93,17643,17626097.0,0.91,0.91,0.09,0.24,氯碱,600618
2023-04-10,9.99,9.88,10.04,9.85,39186,38859109.0,1.9,-1.4,-0.14,0.52,氯碱,600618
2023-04-03,16.71,16.67,16.79,16.4,11493,19044857.0,2.34,-0.18,-0.03,1.34,其他化学原料,300927
2023-04-04,16.61,16.49,17.04,16.38,12890,21388057.0,3.96,-1.08,-0.18,1.51,其他化学原料,300927
2023-04-06,16.42,16.17,16.48,16.15,11798,19198230.0,2.0,-1.94,-0.32,1.38,其他化学原料,300927
2023-04-07,16.31,16.69,16.77,16.17,13519,22355925.0,3.71,3.22,0.52,1.58,其他化学原料,300927
2023-04-10,16.66,16.38,16.8,16.3,15097,24993454.2,3.0,-1.86,-0.31,1.76,其他化学原料,300927
2023-04-03,12.43,12.53,12.56,12.35,12284,15302541.3,1.7,1.7,0.21,0.92,其他化学原料,001217
2023-04-04,12.5,12.33,12.58,12.33,11988,14857264.11,2.0,-1.6,-0.2,0.9,其他化学原料,001217
2023-04-06,12.33,12.59,12.66,12.2,14937,18564607.34,3.73,2.11,0.26,1.12,其他化学原料,001217
2023-04-07,12.76,13.1,13.8,12.61,83577,110630344.07,9.45,4.05,0.51,6.29,其他化学原料,001217
2023-04-10,13.02,12.86,13.08,12.76,38510,49578906.85,2.44,-1.83,-0.24,2.9,其他化学原料,001217
2023-04-03,8.58,8.65,8.66,8.56,24885,21425854.0,1.17,1.05,0.09,1.83,无机盐,301256
2023-04-04,8.68,8.46,8.69,8.42,37442,31843972.0,3.12,-2.2,-0.19,2.75,无机盐,301256
2023-04-06,8.45,8.31,8.45,8.26,33478,27909019.0,2.25,-1.77,-0.15,2.46,无机盐,301256
2023-04-07,8.33,8.37,8.41,8.3,19179,16065975.0,1.32,0.72,0.06,1.41,无机盐,301256
2023-04-10,8.4,8.3,8.4,8.23,24142,20071892.62,2.03,-0.84,-0.07,1.77,无机盐,301256
2023-04-03,6.59,6.61,6.63,6.53,110529,72801680.0,1.52,0.3,0.02,0.54,纯碱,600409
2023-04-04,6.6,6.52,6.6,6.49,100107,65417464.0,1.66,-1.36,-0.09,0.48,纯碱,600409
2023-04-06,6.52,6.48,6.53,6.46,71587,46445311.0,1.07,-0.61,-0.04,0.35,纯碱,600409
2023-04-07,6.48,6.5,6.54,6.47,76751,49889124.0,1.08,0.31,0.02,0.37,纯碱,600409
2023-04-10,6.51,6.52,6.58,6.48,102408,66852682.0,1.54,0.31,0.02,0.5,纯碱,600409
2023-04-03,9.05,9.18,9.3,9.05,121298,111616023.78,2.77,1.66,0.15,1.0,其他化学原料,000990
2023-04-04,9.15,9.04,9.18,9.01,93788,85065438.95,1.85,-1.53,-0.14,0.77,其他化学原料,000990
2023-04-06,9.03,9.01,9.05,8.98,60052,54130919.0,0.77,-0.33,-0.03,0.49,其他化学原料,000990
2023-04-07,9.02,9.02,9.04,8.99,60019,54121584.35,0.55,0.11,0.01,0.49,其他化学原料,000990
2023-04-10,9.03,8.91,9.03,8.87,96902,86552988.0,1.77,-1.22,-0.11,0.8,其他化学原料,000990
2023-04-03,8.55,8.47,8.62,8.43,79776,67677375.0,2.22,-1.17,-0.1,1.21,其他化学原料,603227
2023-04-04,8.47,8.22,8.48,8.16,129837,107288710.0,3.78,-2.95,-0.25,1.97,其他化学原料,603227
2023-04-06,8.19,8.27,8.42,7.95,129244,105352377.0,5.72,0.61,0.05,1.96,其他化学原料,603227
2023-04-07,8.28,8.25,8.3,8.19,58342,48038101.0,1.33,-0.24,-0.02,0.89,其他化学原料,603227
2023-04-10,8.22,8.24,8.32,8.1,85412,70130431.0,2.67,-0.12,-0.01,1.3,其他化学原料,603227
2023-04-03,15.08,15.37,15.49,14.97,47814,72705975.0,3.46,2.33,0.35,1.63,无机盐,600367
2023-04-04,15.35,15.01,15.35,14.95,37518,56538619.0,2.6,-2.34,-0.36,1.28,无机盐,600367
2023-04-06,14.88,14.81,14.99,14.7,32541,48171677.0,1.93,-1.33,-0.2,1.11,无机盐,600367
2023-04-07,14.79,14.8,14.89,14.75,22130,32802030.0,0.95,-0.07,-0.01,0.75,无机盐,600367
2023-04-10,14.72,15.54,16.03,14.68,82930,127106849.0,9.12,5.0,0.74,2.83,无机盐,600367
2023-04-03,33.23,33.34,33.64,32.82,27905,92591236.0,2.46,0.09,0.03,5.3,其他化学原料,301118
2023-04-04,33.2,32.91,33.24,32.5,25088,82315326.0,2.22,-1.29,-0.43,4.76,其他化学原料,301118
2023-04-06,32.62,32.68,33.1,32.52,17117,56049269.0,1.76,-0.7,-0.23,3.25,其他化学原料,301118
2023-04-07,32.7,32.72,33.07,32.6,12650,41410344.0,1.44,0.12,0.04,2.4,其他化学原料,301118
2023-04-10,32.67,32.19,32.81,32.12,16171,52493200.9,2.11,-1.62,-0.53,3.07,其他化学原料,301118
2023-04-03,11.11,11.16,11.16,10.9,36840,40580405.0,2.34,0.45,0.05,1.6,钛白粉,300891
2023-04-04,11.18,10.86,11.19,10.84,35698,39013257.0,3.14,-2.69,-0.3,1.55,钛白粉,300891
2023-04-06,10.94,10.86,11.01,10.72,25445,27534218.0,2.67,0.0,0.0,1.1,钛白粉,300891
2023-04-07,10.8,10.89,10.99,10.8,20497,22363062.0,1.75,0.28,0.03,0.89,钛白粉,300891
2023-04-10,10.9,10.64,10.97,10.62,25541,27461643.91,3.21,-2.3,-0.25,1.11,钛白粉,300891
2023-04-03,9.95,9.82,10.15,9.67,185127,180783667.0,4.78,-2.29,-0.23,2.73,其他化学原料,300082
2023-04-04,9.53,9.54,9.71,9.45,127546,121893123.0,2.65,-2.85,-0.28,1.88,其他化学原料,300082
2023-04-06,9.48,9.32,9.73,9.27,136023,128781289.0,4.82,-2.31,-0.22,2.01,其他化学原料,300082
2023-04-07,9.4,9.64,9.65,9.2,148772,141099644.0,4.83,3.43,0.32,2.19,其他化学原料,300082
2023-04-10,9.5,9.36,9.59,9.3,85566,80820291.98,3.01,-2.9,-0.28,1.26,其他化学原料,300082
2023-04-03,13.2,13.08,13.21,13.02,78317,102589522.0,1.46,0.23,0.03,1.56,无机盐,603067
2023-04-04,13.08,12.61,13.1,12.49,126120,160054031.0,4.66,-3.59,-0.47,2.51,无机盐,603067
2023-04-06,12.7,12.81,12.82,12.54,54218,68882292.0,2.22,1.59,0.2,1.08,无机盐,603067
2023-04-07,12.75,12.89,12.95,12.73,39791,51268610.0,1.72,0.62,0.08,0.79,无机盐,603067
2023-04-10,12.91,12.79,13.04,12.71,42795,54950463.0,2.56,-0.78,-0.1,0.85,无机盐,603067
2023-04-03,6.49,6.67,6.68,6.49,270248,178274733.75,2.93,2.77,0.18,1.17,钛白粉,002145
2023-04-04,6.69,6.48,6.7,6.48,293917,192182135.96,3.3,-2.85,-0.19,1.27,钛白粉,002145
2023-04-06,6.49,6.46,6.5,6.4,168309,108550589.55,1.54,-0.31,-0.02,0.73,钛白粉,002145
2023-04-07,6.45,6.42,6.51,6.41,192548,124135846.54,1.55,-0.62,-0.04,0.83,钛白粉,002145
2023-04-10,6.45,6.41,6.46,6.38,163619,104798154.22,1.25,-0.16,-0.01,0.71,钛白粉,002145
2023-04-03,28.8,28.75,29.0,28.52,22201,63838700.0,1.66,-0.86,-0.25,1.58,其他化学原料,301069
2023-04-04,28.65,27.91,28.65,27.68,28497,79893844.0,3.37,-2.92,-0.84,2.03,其他化学原料,301069
2023-04-06,27.82,27.94,28.09,27.61,15820,44167571.0,1.72,0.11,0.03,1.13,其他化学原料,301069
2023-04-07,28.08,27.95,28.45,27.9,15994,44982849.0,1.97,0.04,0.01,1.14,其他化学原料,301069
2023-04-10,27.95,28.1,28.17,27.69,16034,44717383.5,1.72,0.54,0.15,1.14,其他化学原料,301069
2023-04-03,3.32,3.34,3.35,3.31,28823,9603090.0,1.2,0.6,0.02,0.36,其他化学原料,600423
2023-04-04,3.35,3.24,3.35,3.23,46758,15295350.0,3.59,-2.99,-0.1,0.59,其他化学原料,600423
2023-04-06,3.25,3.27,3.3,3.2,38809,12609427.0,3.09,0.93,0.03,0.49,其他化学原料,600423
2023-04-07,3.27,3.26,3.28,3.24,30167,9815728.0,1.22,-0.31,-0.01,0.38,其他化学原料,600423
2023-04-10,3.26,3.21,3.26,3.18,54787,17588628.0,2.45,-1.53,-0.05,0.69,其他化学原料,600423
2023-04-03,7.11,7.15,7.15,7.07,82958,58999785.78,1.13,0.56,0.04,0.82,氯碱,002386
2023-04-04,7.14,7.04,7.15,7.03,97777,69111544.84,1.68,-1.54,-0.11,0.96,氯碱,002386
2023-04-06,7.04,7.02,7.08,7.0,74198,52129742.58,1.14,-0.28,-0.02,0.73,氯碱,002386
2023-04-07,7.02,7.04,7.12,7.02,96961,68356260.85,1.42,0.28,0.02,0.96,氯碱,002386
2023-04-10,7.05,7.02,7.07,7.0,78049,54828919.98,0.99,-0.28,-0.02,0.77,氯碱,002386
2023-04-03,4.5,4.49,4.52,4.45,827396,370577210.0,1.55,-0.66,-0.03,0.98,氯碱,601216
2023-04-04,4.48,4.43,4.48,4.41,617626,273653312.0,1.56,-1.34,-0.06,0.73,氯碱,601216
2023-04-06,4.43,4.37,4.43,4.36,448203,196310116.0,1.58,-1.35,-0.06,0.53,氯碱,601216
2023-04-07,4.38,4.39,4.41,4.36,278610,122259943.0,1.14,0.46,0.02,0.33,氯碱,601216
2023-04-10,4.38,4.33,4.39,4.33,349140,151951495.0,1.37,-1.37,-0.06,0.41,氯碱,601216
2023-04-03,4.23,4.24,4.25,4.22,52745,22343062.0,0.71,0.24,0.01,0.28,氯碱,600935
2023-04-04,4.25,4.21,4.25,4.21,60676,25601244.0,0.94,-0.71,-0.03,0.33,氯碱,600935
2023-04-06,4.22,4.13,4.22,4.11,125243,51861246.0,2.61,-1.9,-0.08,0.68,氯碱,600935
2023-04-07,4.13,4.18,4.2,4.11,81503,33917259.0,2.18,1.21,0.05,0.44,氯碱,600935
2023-04-10,4.17,4.15,4.18,4.13,49856,20698896.0,1.2,-0.72,-0.03,0.27,氯碱,600935
2023-04-03,14.26,14.73,14.95,14.25,21167,30979207.0,4.9,3.08,0.44,1.36,氯碱,603213
2023-04-04,14.7,14.72,15.02,14.6,23313,34539376.0,2.85,-0.07,-0.01,1.5,氯碱,603213
2023-04-06,14.78,14.67,14.83,14.6,10802,15838297.0,1.56,-0.34,-0.05,0.69,氯碱,603213
2023-04-07,14.67,14.87,14.94,14.64,13590,20167593.0,2.04,1.36,0.2,0.87,氯碱,603213
2023-04-10,14.88,14.43,14.89,14.4,16708,24346926.0,3.3,-2.96,-0.44,1.07,氯碱,603213
2023-04-03,3.44,3.46,3.46,3.41,51891,17881270.0,1.45,0.58,0.02,0.53,钛白粉,000545
2023-04-04,3.46,3.4,3.46,3.39,56497,19256712.0,2.02,-1.73,-0.06,0.57,钛白粉,000545
2023-04-06,3.42,3.39,3.42,3.38,33609,11413167.4,1.18,-0.29,-0.01,0.34,钛白粉,000545
2023-04-07,3.39,3.42,3.43,3.38,34914,11920058.46,1.47,0.88,0.03,0.35,钛白粉,000545
2023-04-10,3.42,3.36,3.42,3.36,58163,19636329.0,1.75,-1.75,-0.06,0.59,钛白粉,000545
