日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,板块名称,股票代码
2023-05-04,1.78,1.74,1.78,1.74,334844,58802323.0,2.2,-4.4,-0.08,1.06,复合肥,002470
2023-05-04,78.48,78.19,78.98,77.29,3662,28666090.0,2.16,0.05,0.04,1.04,涂料油墨,688157
2023-05-04,3.26,3.27,3.32,3.24,71335,23330865.0,2.46,0.62,0.02,0.3,氮肥,600691
2023-05-04,7.64,7.73,7.76,7.57,43748,33651705.86,2.49,1.44,0.11,0.56,其他化学制品,000881
2023-05-04,22.1,22.71,22.84,22.0,19103,43183151.6,3.8,2.62,0.58,2.58,其他化学制品,001218
2023-05-04,10.7,10.66,10.86,10.6,41429,44344737.0,2.43,-0.28,-0.03,1.34,农药,603086
2023-05-04,17.44,17.61,17.64,17.39,5958,10435587.0,1.44,1.27,0.22,1.76,农药,605033
2023-05-04,9.35,9.2,9.39,9.14,113727,105054281.2,2.67,-1.6,-0.15,0.84,磷肥及磷化工,002312
2023-05-04,2.72,2.7,2.72,2.65,797705,214618878.0,2.54,-2.17,-0.06,0.9,磷肥及磷化工,603077
2023-05-04,8.27,8.43,8.44,8.25,108537,91116916.46,2.3,1.93,0.16,1.85,氮肥,000731
2023-05-04,12.04,11.74,12.04,11.6,218332,256713931.63,3.66,-2.33,-0.28,2.38,农药,002250
2023-05-04,25.67,25.83,25.97,25.28,8738,22485238.0,2.7,0.94,0.24,0.46,农药,603970
2023-05-04,10.67,10.79,10.92,10.62,52899,57034872.0,2.81,1.12,0.12,0.9,其他化学制品,603181
2023-05-04,10.25,10.36,10.38,10.19,63250,65230365.19,1.84,0.39,0.04,0.92,复合肥,002539
2023-05-04,17.78,17.9,18.04,17.66,25663,45901413.12,2.13,0.17,0.03,1.56,磷肥及磷化工,300505
2023-05-04,26.41,25.56,26.66,25.53,21779,56629785.0,4.08,-7.73,-2.14,1.06,其他化学制品,603217
2023-05-04,15.06,14.88,15.2,14.64,40589,60434506.0,3.78,0.54,0.08,1.59,农药,603360
2023-05-04,35.02,34.34,35.02,34.01,24989,85963539.0,2.87,-2.42,-0.85,0.84,农药,600389
2023-05-04,14.5,14.44,14.57,14.31,41873,60583070.06,1.78,-1.03,-0.15,0.53,农药,002258
2023-05-04,7.46,7.57,7.59,7.4,38306,28874590.16,2.54,1.34,0.1,1.06,有机硅,002909
2023-05-04,24.38,24.72,24.95,24.2,55225,135921225.98,3.08,1.35,0.33,0.68,钾肥,000893
2023-05-04,9.14,9.28,9.31,9.11,59665,55128222.15,2.16,0.32,0.03,1.09,民爆用品,002246
2023-05-04,14.19,14.3,14.6,14.13,19917,28487770.0,3.23,-1.72,-0.25,1.24,农药,603810
2023-05-04,8.01,8.44,8.5,7.97,192614,160655002.0,6.69,6.57,0.52,4.18,农药,600731
2023-05-04,2.91,2.93,3.0,2.89,47139,13882118.6,3.82,1.74,0.05,1.09,有机硅,002211
2023-05-04,25.67,25.74,26.05,25.59,63612,164085054.89,1.78,-0.23,-0.06,1.14,食品及饲料添加剂,002597
2023-05-04,5.64,5.71,5.73,5.63,42194,23976510.0,1.75,-0.17,-0.01,0.81,磷肥及磷化工,600470
2023-05-04,6.4,6.51,6.52,6.39,163796,106065731.2,2.02,1.4,0.09,2.31,复合肥,002170
2023-05-04,31.61,31.1,32.36,30.99,159585,503164139.0,4.3,-2.45,-0.78,0.76,氮肥,600426
2023-05-04,17.01,17.31,17.42,16.9,32563,56012902.7,3.04,1.17,0.2,0.97,有机硅,300019
2023-05-04,92.16,91.94,92.95,91.7,8715,80294817.0,1.36,-0.16,-0.15,0.28,农药,600486
2023-05-04,9.3,9.59,9.72,9.3,49141,47026025.39,4.44,1.48,0.14,1.51,农药,002734
2023-05-04,19.73,19.5,19.93,19.34,35148,68842843.29,2.99,-1.32,-0.26,1.11,其他化学制品,002810
2023-05-04,4.74,4.79,4.83,4.69,59570,28466578.0,2.95,1.05,0.05,1.89,农药,002513
2023-05-04,6.17,6.29,6.39,6.14,206774,129606112.0,4.03,1.45,0.09,0.75,其他化学制品,600500
2023-05-04,12.3,12.62,12.7,12.29,82101,103243849.82,3.29,1.37,0.17,0.91,磷肥及磷化工,000422
2023-05-04,73.23,72.89,73.93,72.44,19338,141103875.0,2.03,-0.46,-0.34,0.18,有机硅,603260
2023-05-04,16.28,15.73,16.28,15.64,149052,235574393.0,3.76,-7.63,-1.3,3.62,聚氨酯,600230
2023-05-04,9.32,9.26,9.43,9.25,241524,224769389.0,1.89,-2.94,-0.28,0.82,食品及饲料添加剂,600873
2023-05-04,3.29,3.29,3.34,3.28,143311,47399351.0,1.83,0.3,0.01,0.71,磷肥及磷化工,600331
2023-05-04,18.94,19.16,19.23,18.86,158000,301291643.0,1.93,0.16,0.03,0.91,磷肥及磷化工,600096
2023-05-04,91.89,90.05,92.18,89.53,156440,1410890711.0,2.87,-2.31,-2.13,0.5,聚氨酯,600309
2023-05-04,7.76,7.81,7.86,7.72,41359,32267464.0,1.8,0.39,0.03,1.9,复合肥,002999
2023-05-04,64.01,64.11,67.36,63.78,12224,80037416.0,5.59,0.17,0.11,2.02,其他化学制品,688269
2023-05-04,8.9,9.22,9.31,8.9,80262,73662071.15,4.57,2.79,0.25,1.66,民爆用品,002037
2023-05-04,22.35,22.23,22.57,22.1,38193,85268692.25,2.1,-0.89,-0.2,0.77,磷肥及磷化工,002895
2023-05-04,27.63,28.2,28.28,27.32,13491,37566517.0,3.47,2.03,0.56,1.51,食品及饲料添加剂,605016
2023-05-04,18.08,18.34,18.61,17.92,23563,42961029.32,3.74,-0.54,-0.1,3.01,民爆用品,003002
2023-05-04,16.1,16.07,16.25,15.95,38123,61264486.68,1.86,-0.19,-0.03,1.05,其他化学制品,300174
2023-05-04,41.83,41.38,42.65,41.35,16047,66972692.0,3.13,-0.41,-0.17,1.29,氟化工,605020
2023-05-04,10.18,10.35,10.47,10.17,72694,75119352.49,2.92,0.78,0.08,2.83,民爆用品,002917
2023-05-04,14.45,14.79,15.14,14.37,108521,161500243.5,5.32,2.14,0.31,7.19,其他化学制品,300847
2023-05-04,11.0,10.96,11.19,10.89,22676,24925727.0,2.7,-1.53,-0.17,0.57,其他化学制品,002637
2023-05-04,4.31,4.24,4.44,4.23,183305,79206461.0,4.82,-2.75,-0.12,2.68,其他化学制品,600165
2023-05-04,20.48,20.79,20.81,20.4,22777,47074759.5,2.0,1.51,0.31,3.34,农药,003042
2023-05-04,46.61,43.96,47.28,43.78,6790,30407669.0,7.51,-5.69,-2.65,2.57,仪器仪表,688056
2023-05-04,14.15,14.35,14.35,14.13,935,1328132.47,1.54,0.63,0.09,0.17,仪器仪表,833509
2023-05-04,9.69,9.85,10.03,9.69,17144,16856288.0,3.52,1.97,0.19,2.0,仪器仪表,300417
2023-05-04,9.48,9.42,9.52,9.31,64012,60279007.0,2.23,0.0,0.0,2.72,仪器仪表,300112
2023-05-04,105.0,99.23,105.0,98.67,97923,985822387.79,5.97,-6.34,-6.72,4.73,仪器仪表,300567
2023-05-04,12.98,14.48,14.5,12.77,282580,386492003.53,12.84,7.5,1.01,18.65,仪器仪表,300306
2023-05-04,4.74,4.69,4.85,4.68,189002,89496673.88,3.56,-1.88,-0.09,4.87,仪器仪表,300165
2023-05-04,132.35,130.64,133.67,129.02,3926,51234731.0,3.51,-1.29,-1.71,1.2,仪器仪表,688768
2023-05-04,84.7,83.19,85.69,83.0,5896,49459740.0,3.22,-0.37,-0.31,2.74,仪器仪表,688665
2023-05-04,5.11,5.05,5.17,5.01,156509,79334993.66,3.13,-1.17,-0.06,1.56,仪器仪表,300066
2023-05-04,37.26,37.05,38.18,36.2,4560,16968876.0,5.28,-1.28,-0.48,1.18,仪器仪表,688622
2023-05-04,12.78,12.61,12.78,12.46,8183,10322318.0,2.54,0.16,0.02,0.52,仪器仪表,605056
2023-05-04,14.12,14.45,14.5,14.02,22244,31835654.0,3.4,2.34,0.33,1.23,仪器仪表,300515
2023-05-04,33.0,32.0,33.02,31.29,10228,32672746.0,5.08,-5.97,-2.03,3.47,仪器仪表,688115
2023-05-04,72.89,70.77,73.88,69.9,4158,29681124.0,5.4,-4.0,-2.95,1.72,仪器仪表,301129
2023-05-04,9.56,9.68,9.68,9.48,7207,6938179.0,2.1,1.47,0.14,1.39,仪器仪表,688528
2023-05-04,28.9,29.59,29.86,28.81,4255,12572233.54,3.6,1.37,0.4,1.44,仪器仪表,300897
2023-05-04,11.8,12.36,12.68,11.78,160130,194926454.0,7.53,3.34,0.4,3.12,仪器仪表,300341
2023-05-04,17.71,18.13,18.36,17.65,36254,65635925.0,3.98,1.51,0.27,1.29,仪器仪表,603662
2023-05-04,19.57,19.39,19.81,19.18,13807,26883223.5,3.25,-0.1,-0.02,1.27,仪器仪表,002849
2023-05-04,24.78,25.03,25.03,23.97,30357,74143664.95,4.28,0.97,0.24,4.74,仪器仪表,301006
2023-05-04,3.72,3.81,3.82,3.69,195543,73806021.2,3.49,2.14,0.08,2.41,仪器仪表,300259
2023-05-04,14.56,14.7,14.78,14.31,15986,23246715.62,3.23,0.96,0.14,1.45,仪器仪表,300371
2023-05-04,12.68,12.77,12.79,12.55,21549,27387828.0,1.91,1.51,0.19,1.66,仪器仪表,002767
2023-05-04,8.25,8.23,8.25,8.08,3588,2929155.77,2.06,-0.48,-0.04,0.4,仪器仪表,832491
2023-05-04,14.9,14.75,15.1,14.6,52410,77462828.92,3.37,-0.61,-0.09,1.86,仪器仪表,300007
2023-05-04,39.47,41.05,41.97,39.47,23579,96396349.0,6.22,2.17,0.87,0.6,仪器仪表,603100
2023-05-04,32.0,31.83,32.35,31.5,8332,26476728.0,2.66,-0.5,-0.16,1.28,仪器仪表,300557
2023-05-04,14.21,14.13,14.55,14.06,30724,43840620.8,3.44,-0.91,-0.13,2.22,仪器仪表,300445
2023-05-04,86.44,82.8,86.8,82.29,5724,47834513.0,5.18,-4.88,-4.25,1.93,仪器仪表,688112
2023-05-04,45.53,43.91,45.53,43.08,19852,87139840.0,5.41,-3.11,-1.41,4.44,仪器仪表,688628
2023-05-04,13.92,14.43,14.66,13.83,52429,75162242.0,5.93,3.15,0.44,2.58,仪器仪表,603700
2023-05-04,13.37,13.43,13.5,13.0,87460,116056536.05,3.73,0.07,0.01,2.29,仪器仪表,300349
2023-05-04,13.08,12.84,13.08,12.82,5584,7220181.93,2.02,-0.47,-0.06,1.25,仪器仪表,430685
2023-05-04,23.7,23.77,24.5,23.55,12890,30724806.3,3.98,-0.5,-0.12,4.28,仪器仪表,301197
2023-05-04,2.7,2.7,2.72,2.68,68556,18493146.0,1.48,-0.37,-0.01,0.61,仪器仪表,300370
2023-05-04,22.25,22.34,22.45,22.25,15671,35021364.2,0.89,-0.58,-0.13,2.26,仪器仪表,301303
2023-05-04,10.51,10.82,10.94,10.51,14368,15548322.9,3.98,0.09,0.01,1.0,仪器仪表,002058
2023-05-04,31.47,31.95,32.6,31.16,75506,239914454.54,4.4,-2.38,-0.78,3.84,仪器仪表,002819
2023-05-04,16.77,16.61,16.95,16.52,28544,47647064.0,2.55,-1.6,-0.27,1.8,仪器仪表,300667
2023-05-04,3.04,2.99,3.05,2.98,130768,39372854.2,2.29,-2.29,-0.07,1.02,仪器仪表,002175
2023-05-04,6.3,6.35,6.38,6.25,408,257999.34,2.06,0.47,0.03,0.34,仪器仪表,834407
2023-05-04,6.0,6.04,6.05,5.93,2222,1334744.03,2.02,1.51,0.09,0.45,仪器仪表,830879
2023-05-04,11.34,11.15,11.5,11.0,17331,19492021.43,4.39,-2.02,-0.23,1.01,仪器仪表,300720
2023-05-04,15.19,15.24,15.5,15.0,2936,4464519.3,3.35,2.01,0.3,0.5,仪器仪表,430476
2023-05-04,59.19,55.24,60.07,54.88,11171,62752667.2,8.77,-6.67,-3.95,3.12,仪器仪表,300553
2023-05-04,88.5,89.36,90.36,87.22,7670,67737497.0,3.45,-1.79,-1.63,2.61,仪器仪表,688337
2023-05-04,23.87,22.99,24.39,22.72,110373,256754975.91,6.93,-4.61,-1.11,2.44,仪器仪表,300203
2023-05-04,41.74,40.4,42.02,39.81,12277,49569532.27,5.29,-3.3,-1.38,1.54,仪器仪表,300354
2023-05-04,20.92,19.99,21.19,19.66,75604,153129642.72,7.33,-4.26,-0.89,5.02,工程咨询服务,300778
2023-05-04,24.5,24.67,24.68,24.05,26855,65645061.6,2.57,0.73,0.18,9.95,工程咨询服务,300989
2023-05-04,12.42,12.64,12.68,12.38,26143,32772584.91,2.4,1.28,0.16,2.4,工程咨询服务,300564
2023-05-04,9.86,10.11,10.12,9.83,29066,29045847.0,2.93,2.22,0.22,1.31,工程咨询服务,300746
2023-05-04,29.46,29.9,30.18,29.05,29213,86903122.0,3.87,2.29,0.67,4.38,工程咨询服务,603860
2023-05-04,16.5,17.29,17.48,16.45,87197,149289243.6,6.3,5.68,0.93,5.31,工程咨询服务,300500
2023-05-04,12.58,12.79,12.83,12.56,17629,22344314.92,2.13,0.87,0.11,1.75,工程咨询服务,301027
2023-05-04,17.7,18.19,18.28,17.7,14670,26473079.0,3.24,1.73,0.31,1.4,装饰园林,300649
2023-05-04,23.96,24.22,24.32,23.86,8943,21562811.34,1.92,1.0,0.24,1.87,工程咨询服务,301167
2023-05-04,10.08,10.42,10.49,10.06,66512,68746540.01,4.24,2.66,0.27,2.06,工程咨询服务,300732
2023-05-04,27.37,27.85,28.26,27.01,9346,26025847.6,4.62,2.88,0.78,5.58,工程咨询服务,300844
2023-05-04,5.07,5.3,5.3,5.06,62744,32944331.0,4.75,4.95,0.25,1.85,装饰园林,603007
2023-05-04,33.99,37.07,37.6,33.8,28770,102765493.8,11.46,11.79,3.91,16.92,装饰园林,300949
2023-05-04,3.51,3.54,3.57,3.46,140671,49485623.04,3.12,0.28,0.01,1.96,专业工程,300117
2023-05-04,24.77,25.49,25.64,24.47,26068,65738074.5,4.72,2.91,0.72,10.18,工程咨询服务,300977
2023-05-04,14.59,14.47,14.7,14.25,47127,67812796.48,3.09,-0.62,-0.09,4.54,工程咨询服务,301136
2023-05-04,30.31,30.76,30.85,30.14,3248,9961563.28,2.33,0.79,0.24,1.02,工程咨询服务,300983
2023-05-04,26.0,26.3,26.37,25.42,19062,49365627.4,3.59,-0.6,-0.16,6.7,工程咨询服务,301365
2023-05-04,12.93,12.96,13.02,12.7,22115,28558077.48,2.49,0.7,0.09,1.59,工程咨询服务,300826
2023-05-04,23.76,24.1,24.26,23.75,6145,14730723.48,2.15,1.43,0.34,3.46,工程咨询服务,301024
2023-05-04,14.76,14.81,14.83,14.51,17476,25707657.0,2.17,0.41,0.06,1.19,工程咨询服务,300675
2023-05-04,10.53,10.45,10.64,10.38,33143,34782734.0,2.46,-1.32,-0.14,1.69,装饰园林,300621
2023-05-04,17.8,19.31,19.77,17.2,930102,1707906816.62,14.16,6.39,1.16,10.27,专业工程,000065
2023-05-04,17.52,17.8,18.0,17.23,29388,52329646.87,4.39,1.6,0.28,4.13,装饰园林,301098
2023-05-04,32.26,36.33,36.42,32.01,53002,184678071.0,13.12,8.06,2.71,10.07,专业工程,605598
2023-05-04,6.51,6.66,6.66,6.43,254172,167277225.39,3.52,1.99,0.13,2.92,工程咨询服务,300284
2023-05-04,10.85,11.08,11.12,10.6,11717,12923711.0,4.78,1.93,0.21,1.72,装饰园林,605303
2023-05-04,6.35,6.23,6.54,6.12,1314436,828821917.0,6.33,-6.03,-0.4,13.08,基础建设,600853
2023-05-04,18.4,18.78,18.79,18.35,16836,31437241.0,2.38,1.79,0.33,2.8,工程咨询服务,003013
2023-05-04,9.88,10.21,10.23,9.85,59972,60730054.0,3.83,3.03,0.3,2.17,工程咨询服务,603017
2023-05-04,20.63,21.19,21.19,20.26,7033,14727771.0,4.52,2.96,0.61,1.13,装饰园林,605178
2023-05-04,15.61,15.97,16.17,15.44,14515,23164672.82,4.67,2.18,0.34,3.38,工程咨询服务,301038
2023-05-04,31.83,31.88,32.18,31.51,30749,97870488.12,2.08,-1.02,-0.33,0.62,专业工程,002541
2023-05-04,11.5,12.29,12.31,11.41,209865,249988868.0,7.78,6.22,0.72,4.62,工程咨询服务,603357
2023-05-04,16.17,15.77,16.28,15.58,64969,102409135.0,4.27,-3.9,-0.64,3.05,专业工程,603929
2023-05-04,9.47,9.61,9.65,9.37,178136,169706046.0,2.94,0.84,0.08,2.66,工程咨询服务,603018
2023-05-04,14.35,14.71,14.84,13.89,552184,796738738.0,6.59,2.01,0.29,3.17,专业工程,600970
2023-05-04,11.9,12.26,12.37,11.68,26646,32525068.0,5.8,3.11,0.37,3.99,装饰园林,002830
2023-05-04,27.57,27.88,28.18,27.27,20151,55840110.0,3.27,0.25,0.07,3.98,装饰园林,605289
2023-05-04,2.84,2.85,2.9,2.82,1574507,450059104.0,2.81,0.0,0.0,1.77,房屋建设,600170
2023-05-04,14.52,14.74,14.75,14.46,62894,91986120.64,1.98,0.82,0.12,3.09,工程咨询服务,301058
2023-05-04,4.49,4.59,4.64,4.44,2315641,1057543221.0,4.46,2.46,0.11,1.3,专业工程,601618
2023-05-04,7.39,7.63,7.64,7.38,23710,17910852.1,3.53,3.67,0.27,0.96,装饰园林,002811
2023-05-04,6.03,6.28,6.31,6.01,100846,62354164.6,4.98,4.15,0.25,2.79,装饰园林,001267
2023-05-04,7.58,7.72,7.8,7.49,206354,158596705.0,4.09,1.85,0.14,1.82,装饰园林,601886
2023-05-04,9.9,10.05,10.05,9.9,37529,37538986.0,1.5,0.2,0.02,1.21,工程咨询服务,603458
2023-05-04,9.56,10.73,10.73,9.55,945251,958826722.0,12.1,10.05,0.98,10.01,工程咨询服务,600629
2023-05-04,4.17,4.22,4.24,4.15,96739,40628996.0,2.14,0.48,0.02,1.38,基础建设,603843
2023-05-04,3.0,3.13,3.13,3.0,114615,35452723.0,4.32,3.99,0.12,1.92,装饰园林,603828
2023-05-04,3.72,3.9,3.91,3.72,101298,39267578.4,5.03,3.17,0.12,2.27,装饰园林,002775
2023-05-04,15.25,15.88,15.92,15.21,26362,41555177.39,4.59,2.58,0.4,5.34,专业工程,003001
2023-05-04,8.26,8.51,8.53,8.21,48929,41146337.0,3.86,2.53,0.21,2.01,专业工程,603637
2023-05-04,4.58,4.61,4.64,4.56,91449,42124312.08,1.75,0.66,0.03,0.69,装饰园林,002375
2023-05-04,13.25,13.58,13.58,12.92,40887,54031064.0,4.95,1.95,0.26,1.39,装饰园林,300536
2023-05-04,15.9,15.55,15.9,15.0,332611,515418648.0,5.68,-1.89,-0.3,0.7,基础建设,600039
2023-05-04,6.23,6.29,6.33,6.2,37581,23635819.0,2.08,0.8,0.05,1.86,装饰园林,600234
2023-05-04,16.44,16.31,16.44,16.0,64962,105234865.73,2.68,-0.79,-0.13,4.36,工程咨询服务,002949
2023-05-04,2.99,2.97,2.99,2.93,912,268832.12,2.03,0.34,0.01,0.09,工程咨询服务,833873
2023-05-04,5.63,5.82,5.84,5.59,97022,56118425.84,4.45,3.56,0.2,2.23,专业工程,002743
2023-05-04,14.5,14.94,14.99,14.48,28738,42588207.5,3.52,3.18,0.46,2.23,装饰园林,002789
2023-05-04,9.76,10.02,10.06,9.72,33922,33625828.2,3.48,2.66,0.26,3.17,装饰园林,002856
2023-05-04,4.56,4.67,4.67,4.53,125221,58018340.0,3.0,0.21,0.01,1.92,装饰园林,002822
2023-05-04,3.6,3.64,3.65,3.57,115598,41910671.4,2.22,0.83,0.03,1.54,基础建设,002628
2023-05-04,46.64,43.27,46.64,42.63,13621,59723328.0,8.55,-7.74,-3.63,6.81,专业工程,603163
2023-05-04,12.7,12.67,12.7,12.42,15041,18867948.6,2.2,-0.24,-0.03,1.21,专业工程,300517
2023-05-04,2.82,2.91,2.98,2.81,1002869,291742895.0,6.09,4.3,0.12,6.27,基础建设,600512
2023-05-04,6.53,6.52,6.64,6.49,710305,465063481.0,2.27,-1.21,-0.08,3.37,工程咨询服务,600667
2023-05-04,7.25,7.35,7.39,7.23,41383,30331766.0,2.18,0.27,0.02,2.76,基础建设,603176
2023-05-04,2.55,2.61,2.62,2.52,131482,34066379.0,3.89,1.56,0.04,2.52,装饰园林,000010
2023-05-04,5.27,5.36,5.36,5.27,600,318488.71,1.72,2.29,0.12,0.16,工程咨询服务,833427
2023-05-04,8.51,8.51,8.51,8.51,2887,2456837.0,0.0,-5.02,-0.45,0.16,装饰园林,002200
2023-05-04,9.29,9.33,9.43,9.29,430,400157.4,1.51,0.43,0.04,0.13,工程咨询服务,836892
2023-05-04,33.84,32.24,33.84,31.9,12254,39766074.19,5.87,-2.48,-0.82,1.75,专业工程,300986
2023-05-04,1.87,1.91,1.92,1.86,234330,44570103.11,3.21,2.14,0.04,1.8,装饰园林,002663
2023-05-04,15.04,15.29,15.32,14.84,13441,20409635.95,3.2,2.0,0.3,1.43,装饰园林,002989
2023-05-04,5.62,5.77,5.8,5.6,54827,31437200.0,3.55,2.49,0.14,2.07,装饰园林,603316
2023-05-04,36.24,36.02,37.05,35.8,31709,115095207.51,3.43,-1.04,-0.38,1.72,基础建设,300712
2023-05-04,6.11,6.14,6.14,6.09,772,471534.1,0.81,0.0,0.0,0.4,工程咨询服务,430564
2023-05-04,13.74,14.01,14.02,13.51,13885,19264774.0,3.73,2.49,0.34,1.13,装饰园林,002963
2023-05-04,3.77,3.88,3.89,3.75,203905,78469060.0,3.71,2.92,0.11,1.07,房屋建设,600939
2023-05-04,6.14,6.31,6.34,6.1,431250,269661311.86,3.89,2.27,0.14,2.32,基础建设,002061
2023-05-04,24.03,25.06,25.4,24.01,51517,128346694.0,6.0,8.16,1.89,8.2,装饰园林,605287
2023-05-04,9.57,9.69,9.78,9.51,58612,56500076.0,2.8,0.52,0.05,2.63,专业工程,605167
2023-05-04,3.5,3.53,3.55,3.48,110770,38931687.4,1.99,0.28,0.01,0.83,装饰园林,002047
2023-05-04,9.59,9.65,9.82,9.55,41629,40222144.45,2.78,-0.72,-0.07,0.77,专业工程,002140
2023-05-04,2.79,2.85,2.85,2.77,152096,43099459.37,2.87,2.15,0.06,1.04,装饰园林,002431
2023-05-04,6.32,6.32,6.36,6.27,288380,181986136.0,1.43,0.32,0.02,3.62,基础建设,600133
2023-05-04,1.71,1.78,1.81,1.71,252796,44935613.0,5.78,2.89,0.05,1.67,专业工程,600321
2023-05-04,4.91,4.96,4.99,4.89,149532,74000153.0,2.01,-0.4,-0.02,0.98,房屋建设,600491
2023-05-04,17.39,17.9,17.97,17.31,43577,77350701.07,3.76,1.99,0.35,1.98,专业工程,300384
2023-05-04,7.49,7.61,7.62,7.42,57926,43882621.0,2.66,1.06,0.08,0.94,基础建设,603815
2023-05-04,5.48,5.54,5.62,5.46,26874,14920359.0,2.93,1.47,0.08,0.63,装饰园林,600193
2023-05-04,6.57,6.65,6.68,6.48,988653,653387643.0,3.06,1.68,0.11,3.14,基础建设,600820
2023-05-04,3.49,3.58,3.59,3.48,93071,33069499.0,3.14,2.29,0.08,1.63,专业工程,002593
2023-05-04,7.62,7.8,7.88,7.58,1788454,1393045018.0,3.9,1.43,0.11,1.63,基础建设,601669
2023-05-04,17.11,16.98,17.11,16.85,75511,128068949.94,1.52,-0.93,-0.16,0.7,房屋建设,002761
2023-05-04,9.5,9.68,9.84,9.49,126934,123360504.0,3.7,2.33,0.22,2.59,专业工程,603959
2023-05-04,2.78,2.85,2.87,2.78,191241,54394793.2,3.23,2.15,0.06,1.2,专业工程,002542
2023-05-04,25.71,25.28,25.71,24.82,29551,74253280.69,3.42,-2.81,-0.73,3.03,工程咨询服务,301091
2023-05-04,6.29,6.3,6.34,6.1,565896,353332303.0,3.82,0.16,0.01,3.3,基础建设,600502
2023-05-04,3.96,4.04,4.05,3.95,255419,102696326.0,2.51,1.51,0.06,1.27,专业工程,600496
2023-05-04,1.77,1.82,1.83,1.75,217183,39129272.41,4.49,2.25,0.04,1.51,装饰园林,002325
2023-05-04,7.34,7.3,7.34,7.09,178534,128627041.0,3.4,-0.68,-0.05,1.55,专业工程,601226
2023-05-04,16.44,16.99,17.03,16.43,10743,18128340.0,3.6,1.98,0.33,0.79,装饰园林,603955
2023-05-04,11.19,10.92,11.29,10.88,127153,139987377.0,3.62,-3.7,-0.42,1.58,装饰园林,002163
2023-05-04,9.36,9.75,9.75,9.18,865309,827987008.28,6.43,10.05,0.89,6.75,专业工程,000928
2023-05-04,26.88,25.88,26.88,25.68,15491,40266715.0,4.49,-3.07,-0.82,1.96,工程咨询服务,300668
2023-05-04,18.88,18.54,18.97,18.18,268888,498768701.89,4.16,-2.37,-0.45,4.2,基础建设,002941
2023-05-04,8.81,9.28,9.48,8.8,682869,628592031.0,7.79,6.3,0.55,2.59,基础建设,601611
2023-05-04,24.55,24.12,25.17,24.06,19478,47615045.0,4.51,-1.91,-0.47,0.36,专业工程,603098
2023-05-04,6.24,6.3,6.37,6.23,57940,36508801.48,2.24,0.8,0.05,1.02,装饰园林,300506
2023-05-04,3.66,3.6,3.67,3.54,730,261928.28,3.66,1.41,0.05,0.15,工程咨询服务,836149
2023-05-04,7.05,7.18,7.22,7.05,140181,100411298.0,2.38,0.42,0.03,1.44,基础建设,600284
2023-05-04,2.69,2.76,2.79,2.67,6214821,1705551306.0,4.43,1.85,0.05,4.37,基础建设,601868
2023-05-04,50.53,51.22,52.09,50.53,3482,17853233.0,3.04,-0.19,-0.1,0.25,工程咨询服务,300492
2023-05-04,6.49,6.61,6.65,6.4,120238,79300843.59,3.86,2.16,0.14,1.1,专业工程,002135
2023-05-04,6.0,6.19,6.41,5.94,666289,412193514.87,7.85,3.34,0.2,6.11,基础建设,002307
2023-05-04,28.9,30.11,30.32,28.9,26838,79839821.9,4.85,2.76,0.81,4.55,专业工程,301046
2023-05-04,5.31,5.41,5.43,5.28,208591,112315755.1,2.78,0.19,0.01,0.79,装饰园林,002081
2023-05-04,12.35,12.74,12.97,12.12,1068760,1348829187.0,6.88,3.16,0.39,0.91,基础建设,601800
2023-05-04,9.36,9.32,9.45,9.28,63305,59082223.0,1.79,-2.1,-0.2,2.22,装饰园林,603388
2023-05-04,11.7,12.39,12.53,11.52,2489388,3010262358.0,8.49,4.12,0.49,2.16,基础建设,601186
2023-05-04,6.5,7.0,7.04,6.45,8135428,5552954790.0,8.98,6.54,0.43,1.97,房屋建设,601668
2023-05-04,9.1,9.3,9.48,8.95,3771868,3474619161.0,5.71,0.11,0.01,1.85,基础建设,601390
2023-05-04,12.7,12.69,12.81,12.52,14646,18554698.0,2.28,-0.31,-0.04,1.26,工程咨询服务,300635
2023-05-04,7.76,7.83,7.84,7.68,163533,127206616.59,2.06,1.03,0.08,1.12,基础建设,000498
2023-05-04,6.22,6.39,6.49,6.12,1645852,1042878080.0,5.91,2.08,0.13,11.35,房屋建设,600248
2023-05-04,13.79,14.56,15.0,13.46,1025017,1466199756.29,10.93,3.34,0.47,8.29,专业工程,002051
2023-05-04,10.6,10.6,10.77,10.32,1139927,1206999033.0,4.25,0.09,0.01,1.88,专业工程,601117
2023-05-04,4.41,4.46,4.47,4.36,317704,140628851.0,2.48,0.45,0.02,1.34,专业工程,600477
2023-05-04,14.79,14.77,14.83,14.62,27519,40507630.55,1.42,-0.34,-0.05,1.43,房屋建设,000628
2023-05-04,7.56,7.6,7.62,7.45,46949,35461043.57,2.25,0.53,0.04,0.98,专业工程,000159
2023-05-04,7.18,6.97,7.23,6.92,31983,22572269.0,4.31,-3.06,-0.22,1.6,专业工程,300029
2023-05-04,5.49,5.57,5.59,5.44,181517,100620540.6,2.74,1.64,0.09,1.87,基础建设,002062
2023-05-04,56.76,57.54,58.18,56.32,16160,92591228.08,3.24,0.37,0.21,4.55,基础建设,300982
2023-05-04,7.04,7.17,7.17,6.95,111048,78713933.0,3.13,1.85,0.13,3.83,装饰园林,603717
