日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,板块名称,股票代码
2023-04-03,41.05,41.25,41.65,40.51,16874,69496698.0,2.77,0.36,0.15,0.81,其他橡胶制品,300767
2023-04-04,41.35,40.99,41.84,40.61,17222,70821191.0,2.98,-0.63,-0.26,0.82,其他橡胶制品,300767
2023-04-06,40.82,40.65,41.1,40.43,10945,44510698.0,1.63,-0.83,-0.34,0.52,其他橡胶制品,300767
2023-04-07,41.05,40.49,41.2,40.49,7637,31156619.0,1.75,-0.39,-0.16,0.36,其他橡胶制品,300767
2023-04-10,40.49,40.82,40.93,40.17,10348,41878054.0,1.88,0.82,0.33,0.49,其他橡胶制品,300767
2023-04-11,40.5,40.28,40.81,40.13,8583,34653001.0,1.67,-1.32,-0.54,0.41,其他橡胶制品,300767
2023-04-03,12.6,12.54,12.66,12.44,39833,49961117.0,1.74,-0.79,-0.1,1.2,其他塑料制品,603330
2023-04-04,12.51,12.0,12.6,11.91,91572,110803008.0,5.5,-4.31,-0.54,2.75,其他塑料制品,603330
2023-04-06,12.03,12.03,12.15,11.94,37870,45624432.0,1.75,0.25,0.03,1.14,其他塑料制品,603330
2023-04-07,12.0,12.05,12.21,11.95,26380,31845530.0,2.16,0.17,0.02,0.79,其他塑料制品,603330
2023-04-10,12.12,12.05,12.22,11.99,43242,52289183.0,1.91,0.0,0.0,1.3,其他塑料制品,603330
2023-04-11,12.0,11.86,12.05,11.8,37474,44538815.0,2.07,-1.58,-0.19,1.13,其他塑料制品,603330
2023-04-03,4.97,4.9,4.98,4.88,68452,33753153.0,2.02,-1.01,-0.05,1.3,其他纤维,000782
2023-04-04,4.9,4.87,4.91,4.81,82553,40102720.87,2.04,-0.61,-0.03,1.56,其他纤维,000782
2023-04-06,4.9,4.86,4.94,4.82,55699,27094800.3,2.46,-0.21,-0.01,1.05,其他纤维,000782
2023-04-07,4.87,4.82,4.89,4.81,32658,15782423.66,1.65,-0.82,-0.04,0.62,其他纤维,000782
2023-04-10,4.82,4.8,4.85,4.76,46763,22417770.0,1.87,-0.41,-0.02,0.89,其他纤维,000782
2023-04-11,4.8,4.76,4.8,4.74,43955,20903684.0,1.25,-0.83,-0.04,0.83,其他纤维,000782
2023-04-03,2.84,2.83,2.84,2.81,88480,24999441.28,1.06,-0.35,-0.01,0.47,膜材料,002263
2023-04-04,2.83,2.79,2.83,2.77,155699,43416426.08,2.12,-1.41,-0.04,0.83,膜材料,002263
2023-04-06,2.78,2.74,2.79,2.73,115276,31670494.24,2.15,-1.79,-0.05,0.61,膜材料,002263
2023-04-07,2.75,2.8,2.83,2.74,118748,33134654.28,3.28,2.19,0.06,0.63,膜材料,002263
2023-04-10,2.79,2.76,2.81,2.76,75853,21093670.4,1.79,-1.43,-0.04,0.4,膜材料,002263
2023-04-11,2.79,2.77,2.79,2.75,64271,17755115.0,1.45,0.36,0.01,0.34,膜材料,002263
2023-04-03,7.85,7.86,7.87,7.8,41502,32492665.0,0.89,0.13,0.01,0.58,其他纤维,600810
2023-04-04,7.83,7.78,7.85,7.76,28830,22445265.0,1.15,-1.02,-0.08,0.4,其他纤维,600810
2023-04-06,7.76,7.78,7.83,7.72,30490,23710652.0,1.41,0.0,0.0,0.43,其他纤维,600810
2023-04-07,7.76,7.8,7.81,7.76,16200,12622237.0,0.64,0.26,0.02,0.23,其他纤维,600810
2023-04-10,7.8,7.83,7.83,7.76,30689,23944146.0,0.9,0.38,0.03,0.43,其他纤维,600810
2023-04-11,7.83,7.84,7.87,7.81,30736,24091418.0,0.77,0.13,0.01,0.43,其他纤维,600810
2023-04-03,18.05,17.8,18.16,17.73,15920,28408554.0,2.39,-1.11,-0.2,0.21,其他橡胶制品,603033
2023-04-04,17.78,17.58,17.86,17.5,15554,27411269.0,2.02,-1.24,-0.22,0.2,其他橡胶制品,603033
2023-04-06,17.59,17.61,17.85,17.5,15243,26935586.0,1.99,0.17,0.03,0.2,其他橡胶制品,603033
2023-04-07,17.61,17.89,18.02,17.5,24208,43165253.0,2.95,1.59,0.28,0.31,其他橡胶制品,603033
2023-04-10,18.1,17.93,18.1,17.87,13849,24840339.0,1.29,0.22,0.04,0.18,其他橡胶制品,603033
2023-04-11,17.93,17.83,18.02,17.73,13647,24316749.0,1.62,-0.56,-0.1,0.18,其他橡胶制品,603033
2023-04-03,11.62,11.86,11.86,11.58,14781,17335199.0,2.41,2.07,0.24,0.73,合成树脂,603928
2023-04-04,11.82,11.95,12.07,11.65,20217,24027399.0,3.54,0.76,0.09,1.0,合成树脂,603928
2023-04-06,11.96,11.88,11.96,11.77,13677,16184541.0,1.59,-0.59,-0.07,0.68,合成树脂,603928
2023-04-07,11.83,11.89,11.92,11.82,7076,8396208.0,0.84,0.08,0.01,0.35,合成树脂,603928
2023-04-10,11.93,11.59,12.05,11.57,11871,13912117.0,4.04,-2.52,-0.3,0.59,合成树脂,603928
2023-04-11,11.63,11.48,11.63,11.4,9175,10540985.0,1.98,-0.95,-0.11,0.46,合成树脂,603928
2023-04-03,16.94,16.97,17.1,16.79,38728,65628276.56,1.83,-0.06,-0.01,1.0,改性塑料,002838
2023-04-04,16.97,16.91,16.98,16.52,48194,80581187.2,2.71,-0.35,-0.06,1.24,改性塑料,002838
2023-04-06,16.8,16.92,16.96,16.56,37801,63343909.29,2.37,0.06,0.01,0.98,改性塑料,002838
2023-04-07,16.88,17.03,17.45,16.81,43261,74023613.92,3.78,0.65,0.11,1.12,改性塑料,002838
2023-04-10,17.03,17.03,17.1,16.9,23963,40665177.0,1.17,0.0,0.0,0.62,改性塑料,002838
2023-04-11,17.04,16.94,17.08,16.87,17116,28977418.56,1.23,-0.53,-0.09,0.44,改性塑料,002838
2023-04-03,8.14,8.17,8.22,8.12,282949,231037233.21,1.23,0.62,0.05,0.78,涤纶,000703
2023-04-04,8.14,8.13,8.19,8.05,256935,208690136.02,1.71,-0.49,-0.04,0.7,涤纶,000703
2023-04-06,8.26,8.3,8.39,8.15,384289,317727002.44,2.95,2.09,0.17,1.05,涤纶,000703
2023-04-07,8.37,8.48,8.52,8.31,356326,300957583.13,2.53,2.17,0.18,0.98,涤纶,000703
2023-04-10,8.72,8.66,8.87,8.54,537956,469527595.8,3.89,2.12,0.18,1.48,涤纶,000703
2023-04-11,8.66,8.8,8.85,8.59,504450,440423229.18,3.0,1.62,0.14,1.38,涤纶,000703
2023-04-03,5.51,5.55,5.55,5.5,80841,44651585.0,0.9,0.36,0.02,0.94,膜材料,002522
2023-04-04,5.54,5.47,5.54,5.43,97366,53233155.6,1.98,-1.44,-0.08,1.14,膜材料,002522
2023-04-06,5.5,5.49,5.5,5.43,45565,24931540.0,1.28,0.37,0.02,0.53,膜材料,002522
2023-04-07,5.49,5.48,5.52,5.45,60943,33368509.0,1.28,-0.18,-0.01,0.71,膜材料,002522
2023-04-10,5.46,5.36,5.47,5.36,76892,41596778.0,2.01,-2.19,-0.12,0.9,膜材料,002522
2023-04-11,5.35,5.29,5.37,5.24,98720,52167189.0,2.43,-1.31,-0.07,1.15,膜材料,002522
2023-04-03,5.0,4.96,5.03,4.92,48569,24100322.0,2.2,-1.0,-0.05,1.33,粘胶,600889
2023-04-04,4.97,4.83,4.98,4.81,43510,21134680.0,3.43,-2.62,-0.13,1.19,粘胶,600889
2023-04-06,4.85,4.79,4.85,4.74,28353,13513674.0,2.28,-0.83,-0.04,0.77,粘胶,600889
2023-04-07,4.79,4.8,4.82,4.75,21337,10238627.0,1.46,0.21,0.01,0.58,粘胶,600889
2023-04-10,4.82,4.73,4.92,4.71,39450,18851164.0,4.38,-1.46,-0.07,1.08,粘胶,600889
2023-04-11,4.78,4.7,4.78,4.66,29022,13610057.0,2.54,-0.63,-0.03,0.79,粘胶,600889
2023-04-03,13.4,13.45,13.45,13.3,47267,63217154.03,1.11,-0.07,-0.01,2.96,其他塑料制品,002825
2023-04-04,13.45,13.04,13.47,12.91,63824,83628343.72,4.16,-3.05,-0.41,3.99,其他塑料制品,002825
2023-04-06,12.95,13.06,13.16,12.71,36012,46987284.08,3.45,0.15,0.02,2.25,其他塑料制品,002825
2023-04-07,13.01,13.15,13.17,13.0,29871,39079054.35,1.3,0.69,0.09,1.87,其他塑料制品,002825
2023-04-10,13.15,12.81,13.15,12.8,40076,51759171.24,2.66,-2.59,-0.34,2.51,其他塑料制品,002825
2023-04-11,12.82,12.9,12.91,12.75,20915,26823753.2,1.25,0.7,0.09,1.31,其他塑料制品,002825
2023-04-03,17.15,17.37,17.75,16.96,26523,46138548.0,4.59,0.99,0.17,3.12,改性塑料,300644
2023-04-04,17.38,16.95,17.42,16.89,19611,33511880.0,3.05,-2.42,-0.42,2.31,改性塑料,300644
2023-04-06,16.98,16.75,16.98,16.7,11993,20161848.0,1.65,-1.18,-0.2,1.41,改性塑料,300644
2023-04-07,16.87,16.84,16.87,16.6,9654,16129967.0,1.61,0.54,0.09,1.14,改性塑料,300644
2023-04-10,16.88,16.56,16.93,16.46,18146,30040184.0,2.79,-1.66,-0.28,2.13,改性塑料,300644
2023-04-11,16.65,16.65,16.8,16.4,11015,18281191.0,2.42,0.54,0.09,1.3,改性塑料,300644
2023-04-03,2.94,2.94,2.96,2.92,63694,18693686.33,1.36,0.0,0.0,0.74,涤纶,000677
2023-04-04,2.93,2.9,2.94,2.88,63070,18316967.82,2.04,-1.36,-0.04,0.73,涤纶,000677
2023-04-06,2.9,2.88,2.9,2.87,70915,20446363.52,1.03,-0.69,-0.02,0.82,涤纶,000677
2023-04-07,2.87,2.89,2.91,2.86,46252,13406739.93,1.74,0.35,0.01,0.54,涤纶,000677
2023-04-10,2.9,2.85,2.9,2.84,74390,21301167.84,2.08,-1.38,-0.04,0.86,涤纶,000677
2023-04-11,2.85,2.82,2.85,2.8,70847,19978155.26,1.75,-1.05,-0.03,0.82,涤纶,000677
2023-04-03,4.15,4.23,4.24,4.14,92805,38804995.04,2.41,1.93,0.08,1.17,合成树脂,002361
2023-04-04,4.35,4.17,4.35,4.16,179055,75542488.8,4.49,-1.42,-0.06,2.25,合成树脂,002361
2023-04-06,4.14,4.1,4.16,4.06,141963,58146222.0,2.4,-1.68,-0.07,1.78,合成树脂,002361
2023-04-07,4.1,4.11,4.13,4.07,77120,31660927.86,1.46,0.24,0.01,0.97,合成树脂,002361
2023-04-10,4.11,4.06,4.13,4.05,80644,32945533.1,1.95,-1.22,-0.05,1.01,合成树脂,002361
2023-04-11,4.07,4.06,4.08,4.01,66056,26674380.05,1.72,0.0,0.0,0.83,合成树脂,002361
2023-04-03,5.95,5.94,5.97,5.89,147716,87360810.37,1.34,-0.67,-0.04,1.62,涤纶,002206
2023-04-04,5.95,5.86,5.96,5.81,154314,90378823.7,2.53,-1.35,-0.08,1.69,涤纶,002206
2023-04-06,5.84,5.76,5.84,5.75,114141,65875258.04,1.54,-1.71,-0.1,1.25,涤纶,002206
2023-04-07,5.76,5.79,5.82,5.75,68862,39951983.0,1.22,0.52,0.03,0.76,涤纶,002206
2023-04-10,5.78,5.82,5.83,5.77,62390,36198861.0,1.04,0.52,0.03,0.68,涤纶,002206
2023-04-11,5.79,5.85,5.87,5.79,78121,45555238.61,1.37,0.52,0.03,0.86,涤纶,002206
2023-04-03,3.42,3.38,3.42,3.37,113644,38501363.7,1.47,-0.88,-0.03,0.81,氨纶,000949
2023-04-04,3.37,3.33,3.38,3.31,116081,38781465.0,2.07,-1.48,-0.05,0.83,氨纶,000949
2023-04-06,3.33,3.31,3.34,3.3,89714,29739777.67,1.2,-0.6,-0.02,0.64,氨纶,000949
2023-04-07,3.31,3.32,3.34,3.29,56638,18805422.0,1.51,0.3,0.01,0.4,氨纶,000949
2023-04-10,3.32,3.28,3.32,3.27,80845,26589336.2,1.51,-1.2,-0.04,0.58,氨纶,000949
2023-04-11,3.28,3.29,3.29,3.24,83048,27122730.36,1.52,0.3,0.01,0.59,氨纶,000949
2023-04-03,6.53,6.45,6.53,6.41,248180,159966364.0,1.84,-1.07,-0.07,1.29,其他纤维,600063
2023-04-04,6.43,6.32,6.44,6.31,320516,203502690.0,2.02,-2.02,-0.13,1.66,其他纤维,600063
2023-04-06,6.32,6.38,6.41,6.27,187252,119143004.0,2.22,0.95,0.06,0.97,其他纤维,600063
2023-04-07,6.37,6.37,6.41,6.34,130474,83247196.0,1.1,-0.16,-0.01,0.68,其他纤维,600063
2023-04-10,6.38,6.34,6.4,6.31,172447,109506192.0,1.41,-0.47,-0.03,0.9,其他纤维,600063
2023-04-11,6.32,6.34,6.35,6.27,155822,98280077.0,1.26,0.0,0.0,0.81,其他纤维,600063
2023-04-03,10.33,10.36,10.42,10.25,27864,28780242.0,1.64,-0.29,-0.03,1.29,其他塑料制品,300218
2023-04-04,10.38,10.06,10.38,10.06,29262,29748452.0,3.09,-2.9,-0.3,1.35,其他塑料制品,300218
2023-04-06,10.06,10.1,10.14,9.97,15934,16070865.0,1.69,0.4,0.04,0.74,其他塑料制品,300218
2023-04-07,10.1,10.25,10.28,10.06,17677,18014567.0,2.18,1.49,0.15,0.82,其他塑料制品,300218
2023-04-10,10.21,10.04,10.3,10.02,20994,21193753.0,2.73,-2.05,-0.21,0.97,其他塑料制品,300218
2023-04-11,10.01,10.07,10.14,9.99,12292,12353695.0,1.49,0.3,0.03,0.57,其他塑料制品,300218
2023-04-03,7.79,8.03,8.33,7.57,1729521,1382269214.62,9.73,2.82,0.22,19.53,涤纶,000936
2023-04-04,7.96,7.71,8.19,7.63,1337241,1058255823.59,6.97,-3.99,-0.32,15.1,涤纶,000936
2023-04-06,7.51,7.85,8.23,7.51,1373354,1096502899.96,9.34,1.82,0.14,15.5,涤纶,000936
2023-04-07,7.71,7.64,7.92,7.56,944285,727679703.81,4.59,-2.68,-0.21,10.66,涤纶,000936
2023-04-10,7.71,7.87,8.28,7.71,1183937,949209150.39,7.46,3.01,0.23,13.37,涤纶,000936
2023-04-11,7.88,8.39,8.66,7.74,1457045,1205196602.1,11.69,6.61,0.52,16.45,涤纶,000936
2023-04-03,18.18,17.66,18.28,17.45,62106,110261617.0,4.59,-2.43,-0.44,3.88,改性塑料,300716
2023-04-04,17.6,16.61,17.67,16.54,73078,123122620.0,6.4,-5.95,-1.05,4.57,改性塑料,300716
2023-04-06,16.63,16.6,16.8,16.34,42512,70414512.0,2.77,-0.06,-0.01,2.66,改性塑料,300716
2023-04-07,16.5,16.41,16.9,16.39,31462,52105884.0,3.07,-1.14,-0.19,1.97,改性塑料,300716
2023-04-10,16.48,16.22,16.58,16.16,36331,59242065.0,2.56,-1.16,-0.19,2.27,改性塑料,300716
2023-04-11,16.28,18.39,18.43,15.94,134011,232157528.0,15.35,13.38,2.17,8.37,改性塑料,300716
2023-04-03,12.6,12.64,12.71,12.5,153069,192946827.16,1.65,-0.39,-0.05,1.73,膜材料,002585
2023-04-04,12.6,12.18,12.64,12.11,242543,297994110.43,4.19,-3.64,-0.46,2.75,膜材料,002585
2023-04-06,12.18,12.04,12.21,11.98,136992,165430980.96,1.89,-1.15,-0.14,1.55,膜材料,002585
2023-04-07,12.01,12.07,12.2,11.98,100731,121876268.85,1.83,0.25,0.03,1.14,膜材料,002585
2023-04-10,12.15,12.18,12.3,12.08,102705,125068358.68,1.82,0.91,0.11,1.16,膜材料,002585
2023-04-11,12.19,11.92,12.2,11.84,167405,199980334.36,2.96,-2.13,-0.26,1.89,膜材料,002585
2023-04-03,28.33,28.55,28.56,28.13,15309,43442642.56,1.52,1.13,0.32,4.78,合成树脂,001333
2023-04-04,28.55,28.25,28.55,28.06,11306,31946022.74,1.72,-1.05,-0.3,3.53,合成树脂,001333
2023-04-06,28.2,28.6,29.08,28.11,26038,74800671.87,3.43,1.24,0.35,8.14,合成树脂,001333
2023-04-07,28.5,28.52,28.63,28.31,9594,27286244.0,1.12,-0.28,-0.08,3.0,合成树脂,001333
2023-04-10,28.34,28.15,28.55,28.11,9545,26979500.34,1.54,-1.3,-0.37,2.98,合成树脂,001333
2023-04-11,28.27,28.16,28.27,27.9,7036,19734132.0,1.31,0.04,0.01,2.2,合成树脂,001333
2023-04-03,10.85,11.08,11.15,10.74,127292,140116694.0,3.78,2.12,0.23,0.83,涤纶,603225
2023-04-04,11.05,10.95,11.17,10.88,88408,97052130.0,2.62,-1.17,-0.13,0.58,涤纶,603225
2023-04-06,10.9,11.04,11.2,10.68,151954,166673336.0,4.75,0.82,0.09,0.99,涤纶,603225
2023-04-07,11.04,10.94,11.12,10.9,62530,68739861.0,1.99,-0.91,-0.1,0.41,涤纶,603225
2023-04-10,10.89,11.28,11.4,10.89,139254,156717281.0,4.66,3.11,0.34,0.91,涤纶,603225
2023-04-11,11.3,11.4,11.53,11.19,126558,143377702.0,3.01,1.06,0.12,0.83,涤纶,603225
2023-04-03,11.43,11.64,11.68,11.39,44599,51664953.0,2.52,1.31,0.15,1.14,其他橡胶制品,300121
2023-04-04,11.62,11.39,11.74,11.32,58606,67270457.0,3.61,-2.15,-0.25,1.5,其他橡胶制品,300121
2023-04-06,11.39,11.19,11.4,11.15,53906,60522017.0,2.19,-1.76,-0.2,1.38,其他橡胶制品,300121
2023-04-07,11.22,11.4,11.45,11.17,35515,40267147.0,2.5,1.88,0.21,0.91,其他橡胶制品,300121
2023-04-10,11.45,11.35,11.55,11.31,41094,47024385.0,2.11,-0.44,-0.05,1.05,其他橡胶制品,300121
2023-04-11,11.37,11.15,11.39,11.09,48657,54346191.0,2.64,-1.76,-0.2,1.25,其他橡胶制品,300121
2023-04-03,24.06,23.64,24.32,23.42,74707,176859480.45,3.75,-1.46,-0.35,1.75,氨纶,002254
2023-04-04,23.6,23.1,23.85,22.85,88446,204608978.06,4.23,-2.28,-0.54,2.07,氨纶,002254
2023-04-06,23.11,23.2,23.27,22.56,58542,134006229.17,3.07,0.43,0.1,1.37,氨纶,002254
2023-04-07,23.22,23.33,23.51,22.83,57007,132549033.26,2.93,0.56,0.13,1.34,氨纶,002254
2023-04-10,23.33,22.4,23.34,22.3,64847,146530654.96,4.46,-3.99,-0.93,1.52,氨纶,002254
2023-04-11,22.29,22.72,22.79,22.23,51680,116548914.05,2.5,1.43,0.32,1.21,氨纶,002254
2023-04-03,7.33,7.35,7.36,7.25,2134,1556541.46,1.51,0.82,0.06,0.37,其他橡胶制品,832225
2023-04-04,7.3,7.33,7.35,7.25,1901,1385510.91,1.36,-0.27,-0.02,0.33,其他橡胶制品,832225
2023-04-06,7.3,7.39,7.39,7.28,1025,750380.41,1.5,0.82,0.06,0.18,其他橡胶制品,832225
2023-04-07,7.46,7.66,7.74,7.46,5708,4359984.83,3.79,3.65,0.27,0.99,其他橡胶制品,832225
2023-04-10,7.68,7.54,7.71,7.52,3238,2455172.91,2.48,-1.57,-0.12,0.56,其他橡胶制品,832225
2023-04-11,7.56,7.38,7.58,7.3,4402,3249777.37,3.71,-2.12,-0.16,0.76,其他橡胶制品,832225
2023-04-03,16.18,16.06,16.35,15.91,17609,28416477.0,2.77,1.01,0.16,1.35,其他塑料制品,603580
2023-04-04,16.05,15.3,16.21,15.2,21582,33486345.0,6.29,-4.73,-0.76,1.65,其他塑料制品,603580
2023-04-06,15.3,15.25,15.46,15.16,11137,16994630.0,1.96,-0.33,-0.05,0.85,其他塑料制品,603580
2023-04-07,15.33,15.25,15.42,15.2,10265,15707627.0,1.44,0.0,0.0,0.79,其他塑料制品,603580
2023-04-10,15.25,15.06,15.36,14.98,13590,20578455.0,2.49,-1.25,-0.19,1.04,其他塑料制品,603580
2023-04-11,15.0,14.75,15.09,14.7,12740,18913883.0,2.59,-2.06,-0.31,0.97,其他塑料制品,603580
2023-04-03,12.48,12.63,12.68,12.32,119405,149396963.65,2.87,0.72,0.09,1.63,炭黑,002068
2023-04-04,12.65,12.37,12.65,12.21,128813,158939098.47,3.48,-2.06,-0.26,1.76,炭黑,002068
2023-04-06,12.34,12.14,12.34,12.02,116583,141219476.81,2.59,-1.86,-0.23,1.59,炭黑,002068
2023-04-07,12.13,12.03,12.28,12.03,102392,124085327.13,2.06,-0.91,-0.11,1.4,炭黑,002068
2023-04-10,12.04,11.94,12.13,11.71,136006,161692808.0,3.49,-0.75,-0.09,1.85,炭黑,002068
2023-04-11,11.84,11.96,11.98,11.75,68984,81783501.85,1.93,0.17,0.02,0.94,炭黑,002068
2023-04-03,40.5,41.09,41.54,40.11,18089,73951408.0,3.54,1.61,0.65,9.04,合成树脂,001255
2023-04-04,41.09,40.73,41.38,40.4,15147,61795516.0,2.39,-0.88,-0.36,7.57,合成树脂,001255
2023-04-06,40.68,39.63,40.73,38.61,23582,92678511.0,5.21,-2.7,-1.1,11.79,合成树脂,001255
2023-04-07,39.63,40.09,40.98,39.5,18577,74931708.0,3.73,1.16,0.46,9.29,合成树脂,001255
2023-04-10,40.31,39.45,40.31,38.71,14856,58312247.0,3.99,-1.6,-0.64,7.43,合成树脂,001255
2023-04-11,39.46,39.61,40.49,39.2,12032,47834956.0,3.27,0.41,0.16,6.02,合成树脂,001255
2023-04-03,14.36,14.33,14.49,14.11,274899,392885474.0,2.65,-0.21,-0.03,1.2,涤纶,601233
2023-04-04,14.36,14.19,14.36,14.1,187767,266488849.0,1.81,-0.98,-0.14,0.82,涤纶,601233
2023-04-06,14.16,14.16,14.23,13.98,189171,267177721.0,1.76,-0.21,-0.03,0.83,涤纶,601233
2023-04-07,14.12,14.31,14.42,14.05,219817,312833336.0,2.61,1.06,0.15,0.96,涤纶,601233
2023-04-10,14.28,14.29,14.4,14.2,133564,190972681.0,1.4,-0.14,-0.02,0.58,涤纶,601233
2023-04-11,14.29,14.32,14.4,14.16,142509,203437937.0,1.68,0.21,0.03,0.62,涤纶,601233
2023-04-03,7.9,8.05,8.1,7.78,51255,40524429.0,4.04,1.64,0.13,0.58,玻璃玻纤,603256
2023-04-04,7.99,7.83,8.01,7.79,35570,28030412.0,2.73,-2.73,-0.22,0.41,玻璃玻纤,603256
2023-04-06,7.81,8.13,8.2,7.73,71241,57418701.0,6.0,3.83,0.3,0.81,玻璃玻纤,603256
2023-04-07,8.13,8.13,8.22,8.05,48031,39049248.0,2.09,0.0,0.0,0.55,玻璃玻纤,603256
2023-04-10,8.08,7.89,8.1,7.85,35605,28330023.0,3.08,-2.95,-0.24,0.41,玻璃玻纤,603256
2023-04-11,7.9,7.93,7.94,7.81,18179,14334269.0,1.65,0.51,0.04,0.21,玻璃玻纤,603256
2023-04-03,32.66,33.52,33.85,32.46,51188,170384130.42,4.28,3.33,1.08,9.18,其他建材,001212
2023-04-04,33.2,32.81,33.75,32.56,44901,148469141.38,3.55,-2.12,-0.71,8.06,其他建材,001212
2023-04-06,32.91,32.5,33.05,32.0,26337,85536275.84,3.2,-0.94,-0.31,4.73,其他建材,001212
2023-04-07,32.3,33.95,34.45,32.16,47072,157604499.93,7.05,4.46,1.45,8.45,其他建材,001212
2023-04-10,33.84,33.55,34.44,33.3,29243,98593325.31,3.36,-1.18,-0.4,5.25,其他建材,001212
2023-04-11,33.28,33.52,34.19,33.08,26457,88913260.3,3.31,-0.09,-0.03,4.75,其他建材,001212
2023-04-03,15.23,15.41,15.45,15.22,4366,6712526.0,1.51,1.12,0.17,0.74,水泥,605122
2023-04-04,15.38,15.24,15.45,15.21,5394,8268395.0,1.56,-1.1,-0.17,0.92,水泥,605122
2023-04-06,15.23,15.44,15.46,15.09,5838,8933815.0,2.43,1.31,0.2,1.0,水泥,605122
2023-04-07,15.4,15.49,15.6,15.36,5696,8838412.0,1.55,0.32,0.05,0.97,水泥,605122
2023-04-10,15.52,15.23,15.52,15.23,4695,7216511.0,1.87,-1.68,-0.26,0.8,水泥,605122
2023-04-11,15.28,15.37,15.41,15.15,4221,6464001.0,1.71,0.92,0.14,0.72,水泥,605122
2023-04-03,5.49,5.59,5.59,5.48,37953,21055066.0,2.0,1.82,0.1,1.11,其他建材,300234
2023-04-04,5.57,5.54,5.64,5.53,37499,20899087.0,1.97,-0.89,-0.05,1.1,其他建材,300234
2023-04-06,5.52,5.7,5.8,5.44,93471,52834235.0,6.5,2.89,0.16,2.74,其他建材,300234
2023-04-07,5.67,5.84,6.2,5.65,189160,112955495.0,9.65,2.46,0.14,5.55,其他建材,300234
2023-04-10,5.81,5.71,5.85,5.69,108296,62236230.0,2.74,-2.23,-0.13,3.18,其他建材,300234
2023-04-11,5.7,5.6,5.72,5.59,58472,32962397.0,2.28,-1.93,-0.11,1.72,其他建材,300234
2023-04-03,19.7,20.06,20.27,19.7,21526,43158526.0,2.88,1.36,0.27,4.25,其他建材,301010
2023-04-04,20.06,19.78,20.38,19.71,18586,37066990.0,3.34,-1.4,-0.28,3.67,其他建材,301010
2023-04-06,19.88,20.73,20.86,19.59,40662,82792243.0,6.42,4.8,0.95,8.03,其他建材,301010
2023-04-07,20.52,21.09,21.58,20.2,47538,99233220.0,6.66,1.74,0.36,9.38,其他建材,301010
2023-04-10,20.79,20.09,20.87,20.03,22648,46261696.0,3.98,-4.74,-1.0,4.47,其他建材,301010
2023-04-11,20.09,20.86,21.38,19.85,40250,83169705.0,7.62,3.83,0.77,7.94,其他建材,301010
2023-04-03,7.55,7.59,7.6,7.5,18318,13833458.0,1.33,1.07,0.08,0.89,管材,300599
2023-04-04,7.57,7.43,7.59,7.42,16355,12229448.0,2.24,-2.11,-0.16,0.79,管材,300599
2023-04-06,7.43,7.43,7.53,7.35,15915,11817813.0,2.42,0.0,0.0,0.77,管材,300599
2023-04-07,7.45,7.5,7.52,7.43,12606,9427707.0,1.21,0.94,0.07,0.61,管材,300599
2023-04-10,7.5,7.36,7.53,7.34,15343,11375214.0,2.53,-1.87,-0.14,0.74,管材,300599
2023-04-11,7.38,7.42,7.46,7.31,16984,12539951.0,2.04,0.82,0.06,0.82,管材,300599
2023-04-03,13.94,14.1,14.16,13.88,82014,115155939.0,2.01,1.44,0.2,4.33,其他建材,300374
2023-04-04,14.05,15.95,16.36,13.87,272062,413681643.0,17.66,13.12,1.85,14.38,其他建材,300374
2023-04-06,15.45,15.93,15.97,15.32,184999,289260688.0,4.08,-0.13,-0.02,9.78,其他建材,300374
2023-04-07,15.93,15.26,15.93,15.21,131666,202951943.0,4.52,-4.21,-0.67,6.96,其他建材,300374
2023-04-10,15.4,15.77,16.31,15.11,202719,321954992.0,7.86,3.34,0.51,10.71,其他建材,300374
2023-04-11,15.77,15.35,15.77,15.12,123698,189215208.0,4.12,-2.66,-0.42,6.54,其他建材,300374
2023-04-03,2.65,2.62,2.66,2.6,72568,19027526.0,2.28,-0.38,-0.01,1.42,其他建材,002652
2023-04-04,2.62,2.55,2.62,2.54,89471,22972896.0,3.05,-2.67,-0.07,1.75,其他建材,002652
2023-04-06,2.55,2.53,2.58,2.51,71176,18079230.4,2.75,-0.78,-0.02,1.39,其他建材,002652
2023-04-07,2.53,2.55,2.59,2.51,60496,15472403.0,3.16,0.79,0.02,1.18,其他建材,002652
2023-04-10,2.55,2.47,2.56,2.46,107354,26752126.6,3.92,-3.14,-0.08,2.1,其他建材,002652
2023-04-11,2.47,2.48,2.49,2.44,74293,18322128.8,2.02,0.4,0.01,1.45,其他建材,002652
2023-04-03,19.63,19.9,19.93,19.54,12506,24803414.83,1.99,1.58,0.31,3.29,其他建材,001296
2023-04-04,19.83,19.72,19.9,19.6,11246,22173669.28,1.51,-0.9,-0.18,2.96,其他建材,001296
2023-04-06,19.72,19.59,19.78,19.5,6975,13647676.7,1.42,-0.66,-0.13,1.84,其他建材,001296
2023-04-07,19.59,19.8,19.88,19.45,9448,18689832.75,2.19,1.07,0.21,2.49,其他建材,001296
2023-04-10,19.81,19.56,19.81,19.41,11612,22738962.91,2.02,-1.21,-0.24,3.06,其他建材,001296
2023-04-11,19.56,19.47,19.59,19.24,9037,17475731.41,1.79,-0.46,-0.09,2.38,其他建材,001296
